,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,ジュタドール,牝5,53.0,▲鷲頭,天間,美浦,2020107109,1202,メジロダイボサツ ,ポールウィン ,オルフェーヴル ,-1.462219911492393,14,-0.6508228830288999,14,,
1,1,2,テンホワイトラブ,牝5,56.0,亀田,小西,美浦,2020104052,1176,エスポワールシチー ,ベガグレシヤス ,アドマイヤドン ,1.1547062988921613,4,0.17952547743110178,4,,
2,2,3,スターザサンライズ,牝6,55.0,☆西塚,小椋,栗東,2019101624,1200,ロードカナロア ,シャンパンフルート ,クロフネ ,0.6454192893932013,7,0.01792916200465486,7,,
3,2,4,ベルダイナフェロー,牝4,56.0,丹内,東田,栗東,2021102982,1091,American Pharoah (米) ,ジャンナスキッキ Gianna Schicchi(米) ,War Front ,1.2572841690204422,3,0.2120733444448914,3,,
4,3,5,レアリゼアンレーヴ,牝4,56.0,小沢,高橋一,栗東,2021105894,1185,エピファネイア ,レーヴドゥラメール ,ロードカナロア ,-0.4822069249514428,12,-0.33986563349903726,12,,
5,3,6,エコロカレン,牝4,56.0,石川,奥平,美浦,2021103484,1150,ロージズインメイ Roses in May(米) ,エレガンテココ ,ブラックホーク ,1.1275151325896235,5,0.17089774453259193,5,,
6,4,7,ラジエル,牝6,56.0,戸崎圭,嘉藤,美浦,2019105457,5386,ミッキーアイル ,ミスティックリップス Mystic Lips(独) ,ジェネラス Generous(愛) ,1.044888691475965,6,0.14468044821100806,6,,
7,4,8,エイシンコクスン,牝4,56.0,幸,大久保,栗東,2021100090,732,サトノダイヤモンド ,エーシンクールディ ,Distorted Humor (米) ,1.6847006046210105,2,0.3476921995452945,2,,
8,5,9,シュテルンロット,牝5,54.0,◇永島,高橋康,栗東,2020102876,1187,ジャスタウェイ ,シュテルンターラー ,ネオユニヴァース ,-0.46434525254506975,11,-0.3341981407211167,11,,
9,5,10,シウン,牝6,56.0,藤懸,矢野,美浦,2019105420,1138,モーリス ,ベルワトリング Belle Watling(智) ,Dushyantor ,-3.003264480451977,16,-1.1397949549786643,16,,
10,6,11,カルネヴァーレ,牝4,53.0,▲石神道,菊沢,美浦,2021103720,1209,ダノンレジェンド ,ゴールドフェスタ ,Medaglia d'Oro ,-0.25593247106880374,10,-0.2680689504095963,10,,
11,6,12,ベレニーチェ,牝4,56.0,富田,武英,栗東,2021100680,1168,ブラックタイド ,サダムフジコ ,クロフネ ,0.18236334119337155,8,-0.1289980787647662,8,,
12,7,13,メイショウザンゲツ,牝4,53.0,▲和田陽,鈴木孝,栗東,2021105939,1223,ダノンレジェンド ,メイショウルミナス ,アイルハヴアナザー I'll Have Another(米) ,-0.5315940779929462,13,-0.3555361332605775,13,,
13,7,14,クインズセレネ,牝4,53.0,川端海翼,野中,栗東,2021103943,1195,キンシャサノキセキ ,ターフデザイナー ,Unbridled's Song (米) ,3.196313970142571,1,0.8273257768045508,1,,
14,8,15,レイフロレット,牝4,56.0,秋山稔,井上,栗東,2021105875,1181,レイデオロ ,レイズアベール ,ハーツクライ ,-1.613635052034184,15,-0.6988667725351392,15,,
15,8,16,ランスオブセヘル,牝4,56.0,団野,奥村豊,栗東,2021102754,1180,サトノアラジン ,ビシャーラ Bishaara(愛) ,Alhaarth ,-0.15697008856997366,9,-0.2366682744069497,9,,
