,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202605010101,1,1,2,マカイゾウ,牝3,55,横山武史,0:1:26.5,,1-1,37.7,6.3,4,474,[東]竹内正洋,1400,晴,ダート,良,2026年01月31日,未勝利,2023104053,01170
202605010101,2,5,10,クアロアランチ,牝3,55,ハマーハ,0:1:26.5,アタマ,2-2,37.5,4.5,3,448,[東]西田雄一,1400,晴,ダート,良,2026年01月31日,未勝利,2023107095,05676
202605010101,3,5,9,ヨルヴィック,牝3,55,キング,0:1:26.9,2.1/2,4-4,37.6,4.0,2,452,[東]稲垣幸雄,1400,晴,ダート,良,2026年01月31日,未勝利,2023107242,05643
202605010101,4,4,8,メビウスロマンス,牝3,55,戸崎圭太,0:1:27.2,1.1/2,2-2,38.2,2.3,1,460,[東]矢嶋大樹,1400,晴,ダート,良,2026年01月31日,未勝利,2023101477,05386
202605010101,5,6,11,ジェイドテソーロ,牝3,55,柴田大知,0:1:27.4,1.1/2,7-7,37.2,200.7,12,436,[東]千葉直人,1400,晴,ダート,良,2026年01月31日,未勝利,2023106741,01009
202605010101,6,6,12,ラヴィングリー,牝3,55,佐々木大,0:1:28.0,3.1/2,7-8,37.7,204.1,13,456,[東]池上昌和,1400,晴,ダート,良,2026年01月31日,未勝利,2023103692,01197
202605010101,7,1,1,ニシノゲッパク,牝3,55,松岡正海,0:1:28.2,3/4,9-9,37.8,77.2,8,460,[東]伊藤伸一,1400,晴,ダート,良,2026年01月31日,未勝利,2023106259,01085
202605010101,8,8,15,レースクイーン,牝3,55,江田照男,0:1:28.2,クビ,4-5,38.8,78.1,9,420,[東]蛯名利弘,1400,晴,ダート,良,2026年01月31日,未勝利,2023101563,00689
202605010101,9,2,4,ギンケイ,牝3,55,菅原明良,0:1:28.2,アタマ,14-13,36.9,30.3,7,458,[東]中川公成,1400,晴,ダート,良,2026年01月31日,未勝利,2023103024,01179
202605010101,10,2,3,ドルマバフチェ,牝3,55,ルメール,0:1:28.8,3.1/2,6-6,38.9,15.2,5,422,[東]千葉直人,1400,晴,ダート,良,2026年01月31日,未勝利,2023103567,05339
