,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,アトリ,牝2,54.0,☆吉村,清水久,栗東,2023106885,01216,シスキン  Siskin(米)  ,ウィキッドリーパーフェクト  Wickedly Perfect(米)  ,Congrats  (米)  ,-0.13100095228547898,4
1,2,2,ハクサンテドリガワ,牝2,55.0,小崎,小崎,栗東,2023105692,01152,ハクサンムーン  ,キャメロンロード  ,デュランダル  ,0.8600350515892661,1
2,3,3,ベストバラディア,牝2,55.0,角田和,西園正,栗東,2023104493,01186,ダノンバラード  ,ラッフォルツァート  ,グラスワンダー  ,0.05629075894154221,3
3,3,4,マリノエステーラ,牝2,55.0,池添,中竹,栗東,2023100804,01032,コントレイル  ,プレイスオブアーナー  Place of Honor(米)  ,First Samurai  ,-0.9654535891148922,9
4,4,5,メイプルハッピー,牝2,55.0,亀田,北出,栗東,2023106375,01176,サトノクラウン  ,レナーナ  ,スクリーンヒーロー  ,-2.5020521961548945,14
5,4,6,グッドピース,牡2,55.0,西村淳,高野,栗東,2023110055,01171,Kingman  (英)  ,フィドゥーシア  ,Medaglia d'Oro  ,-1.1412516140623623,10
6,5,7,テーオーレックス,牡2,55.0,菱田,岡田,栗東,2023101580,01144,サートゥルナーリア  ,テーオービクトリー  ,ブラックタイド  ,-0.5774606274096017,6
7,5,8,ベジョータ,牡2,55.0,岩田望,野中,栗東,2023106088,01174,ハービンジャー  Harbinger(英)  ,シーイズチャンプ  ,ダノンシャンティ  ,-1.1440623141069448,11
8,6,9,マカナアネラ,牡2,55.0,北村友,角田,栗東,2023103875,01102,サトノアラジン  ,ブリスフルデイズ  ,キングカメハメハ  ,-1.8192471793898022,13
9,6,10,ヴェロシア,牡2,55.0,坂井,安田,栗東,2023100929,01163,ロードカナロア  ,シュンドルボン  ,ハーツクライ  ,0.3414349785125869,2
10,7,11,ニュートラ,牝2,55.0,古川吉,畑端,栗東,2023102078,01015,バゴ  Bago(仏)  ,ヌーヴォーロジェ  ,エピファネイア  ,-0.9006324216035405,8
11,7,12,デルニエジョイ,牡2,55.0,和田竜,鈴木孝,栗東,2023101973,01018,シスキン  Siskin(米)  ,グランジョイ  ,ダンスインザダーク  ,-0.596655140608837,7
12,8,13,タイセイグローバル,牡2,55.0,松山,小林,栗東,2023105256,01126,アドマイヤマーズ  ,ラグプリンセス  ,Union Rags  ,-1.2122504860270586,12
13,8,14,カルロット,牡2,55.0,武豊,武幸,栗東,2023105339,00666,リオンディーズ  ,ラルケット  ,ファルブラヴ  Falbrav(愛)  ,-0.28864376816895243,5
