,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,プロミシングスター,牡4,58.0,川田,高橋忠,栗東,2021103073,01088,マジェスティックウォリアー  Majestic Warrior(米)  ,ファインチョイス  ,アドマイヤムーン  ,0.7789133708039531,3
1,2,2,タイゲン,牡6,58.0,和田竜,平田,栗東,2019105413,01018,アジアエクスプレス  ,ベッライリス  ,ディープインパクト  ,-0.522172516731364,8
2,3,3,メイショウタイゲイ,牡6,58.0,酒井学,荒川,栗東,2019104169,01034,アジアエクスプレス  ,メイショウヒメユリ  ,ハーツクライ  ,0.5681420379231775,4
3,4,4,キャピタルサックス,牡4,58.0,武豊,杉山晴,栗東,2021106706,00666,リオンディーズ  ,モンプティクール  ,クロフネ  ,1.898139115759352,1
4,4,5,キャプテンシー,牡4,58.0,西村淳,松永幹,栗東,2021105370,01171,モーリス  ,アドマイヤリード  ,ステイゴールド  ,-1.4259691756660235,13
5,5,6,ランスオブサターン,牝5,56.0,松本,本田,栗東,2020104772,01191,キタサンブラック  ,マイティティー  ,エンパイアメーカー  Empire Maker(米)  ,-1.1506127853299413,11
6,5,7,プルートマスター,牡6,58.0,松山,今野,栗東,2019104632,01126,ロードカナロア  ,アラドヴァル  ,シンボリクリスエス  ,1.4233883399341236,2
7,6,8,セミマル,牡5,58.0,鮫島駿,西村,栗東,2020104893,01157,アメリカンペイトリオット  ,ラルティスタ  ,マイネルラヴ  ,-1.3210807469260426,12
8,6,9,フェルヴェンテ,牡5,58.0,秋山稔,宮,栗東,2020102045,01181,ダノンバラード  ,オリジンファースト  Origin Fast(豪)  ,Exceed And Excel  ,-0.5543997221161122,9
9,7,10,ジャーヴィス,牡5,58.0,岩田望,千田,栗東,2020103902,01174,ビーチパトロール  Beach Patrol(米)  ,ジェルヴェーズ  ,メイショウサムソン  ,-0.47877586906938974,7
10,7,11,テイエムランウェイ,牡6,58.0,鮫島良,河嶋,栗東,2019106632,01099,スズカコーズウェイ  ,タイムトゥラン  ,ブライアンズタイム  Brian's Time(米)  ,-0.36547558238801026,5
11,8,12,ダノンスウィッチ,牡4,58.0,松若,東田,栗東,2021105598,01154,American Pharoah  (米)  ,スウィッチインタイム  Switch In Time(愛)  ,Galileo  (愛)  ,-0.4302615246216977,6
12,8,13,スターペスカオリ,牝5,56.0,角田和,石橋,栗東,2020105929,01186,シニスターミニスター  Sinister Minister(米)  ,スターペスユウコ  ,バトルライン  ,-0.7958476507766326,10
