,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,パークヒルシューズ,牝2,55.0,松若,高橋一,452(+10),栗東,2023106116,01154,レイデオロ  ,ヤマノラヴ  ,アグネスデジタル  ,-0.992019292491452,13
1,1,2,パトローナス,牡2,56.0,亀田,高橋亮,486(+6),栗東,2023106931,01176,フィエールマン  ,エルビッシュ  ,キングカメハメハ  ,-0.5671355881147441,10
2,2,3,ルナーマンス,牝2,55.0,団野,斉藤崇,428(-10),栗東,2023101176,01180,シルバーステート  ,ルネイション  ,アドマイヤムーン  ,0.6059946563410558,4
3,2,4,ミトノリン,牝2,55.0,菅原明,前川,474(0),栗東,2023105185,01179,アメリカンペイトリオット  ,ツルマルサンチャン  ,ディープインパクト  ,0.40979900132771463,5
4,3,5,マサハヤルージュ,牝2,55.0,岩田望,千田,422(+6),栗東,2023103357,01174,シャンハイボビー  Shanghai Bobby(米)  ,エレベル  ,ディープインパクト  ,3.40005033119046,1
5,3,6,トモジャプレジール,牡2,56.0,国分優,大根田,440(+22),栗東,2023104011,01125,シルバーステート  ,ダームドゥラック  ,シンボリクリスエス  ,0.8624032749868323,3
6,4,7,タワワ,牝2,55.0,小崎,秋山,418(-8),栗東,2023103643,01152,タワーオブロンドン  ,プリンセスカメリア  ,サンデーサイレンス  Sunday Silence(米)  ,-2.919861749830843,15
7,4,8,グランディマージュ,牡2,56.0,藤懸,鈴木孝,544(+2),栗東,2023101716,01138,ドリームバレンチノ  ,グランドサッチャー  ,ダイワメジャー  ,2.5862037847077697,2
8,5,9,ウォーターブビンガ,牡2,55.0,☆吉村,藤野,438(-2),栗東,2023101867,01216,ダノンキングリー  ,ウォータールナ  ,ロードカナロア  ,-1.0690631317051396,14
9,5,10,イクヒロ,牡2,56.0,和田竜,小椋,466(+10),栗東,2023102290,01018,アルアイン  ,ルアス  ,タイキシャトル  ,-0.02527612043007394,6
10,6,11,アウェイクネス,牝2,52.0,▲古川奈,矢作,428(+6),栗東,2023110027,01190,Frankel  ,Waldjagd  ,Observatory  ,-3.5027057360214386,16
11,6,12,クライナリーゼ,牡2,56.0,酒井,高橋康,374(-6),栗東,2023104192,01034,カレンブラックヒル  ,ウェルアウェイ  Well Away(独)  ,Monsun  ,-0.880677427249728,11
12,7,13,ネネキリマル,牡2,56.0,高杉,河嶋,472(-4),栗東,2023106184,01213,ビッグアーサー  ,コスモダリア  ,ディープインパクト  ,-0.5159619223928862,9
13,7,14,タナブイハチターボ,牡2,53.0,▲和田陽,大根田,480(-4),栗東,2023103861,01223,イスラボニータ  ,ラブリーアモン  ,ソングオブウインド  ,-0.481467164470148,8
14,8,15,ソンブレロ,牡2,56.0,北村友,飯田,510(+8),栗東,2023107449,01102,タワーオブロンドン  ,ホットランナー  ,ダイワメジャー  ,-0.9329467275580123,12
15,8,16,シャンデリュイーズ,牝2,55.0,戸崎圭,小栗,410(0),栗東,2023103353,05386,ダノンキングリー  ,エマソング  Emma Song(米)  ,Unbridled's Song  (米)  ,-0.13434091108248955,7
