,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ランスオブカオス,牡3,55.0,吉村,奥村豊,492(-2),栗東,2022104401,01216,シルバーステート  ,ハイドラン  ,ローエングリン  ,-4.857576891498361,18
1,1,2,タイムトゥヘヴン,牡7,57.0,柴田善,戸田,482(-2),美浦,2018100184,00641,ロードカナロア  ,キストゥヘヴン  ,アドマイヤベガ  ,-1.8220228799555604,13
2,2,3,ムイ,牝3,53.0,岩田望,笹田,478(+14),栗東,2022102408,01174,ミッキーアイル  ,スウィートラヴァー  ,ルーラーシップ  ,-3.818962012532656,17
3,2,4,ワイドラトゥール,牝4,55.0,北村友,藤原,428(+8),栗東,2021104434,01102,カリフォルニアクローム  California Chrome(米)  ,ワイドサファイア  ,アグネスタキオン  ,1.038797968763003,8
4,3,5,ウインマーベル,牡6,57.0,松山,深山,482(-2),美浦,2019100213,01126,アイルハヴアナザー  I'll Have Another(米)  ,コスモマーベラス  ,フジキセキ  ,1.2828804062455295,4
5,3,6,ソーダズリング,牝5,55.0,菱田,新谷,466(-4),栗東,2020102928,01144,ハーツクライ  ,ソーマジック  ,シンボリクリスエス  ,0.960200167802484,9
6,4,7,オフトレイル,牡4,57.0,菅原明,吉村,462(-2),栗東,2021110031,01179,Farhh  (英)  ,ローズトレイル  Rose Trail(米)  ,Kingmambo  (米)  ,1.093785697749358,6
7,4,8,ワールズエンド,牡4,57.0,戸崎圭,池添,470(+2),栗東,2021105864,05386,ロードカナロア  ,リラヴァティ  ,ゼンノロブロイ  ,1.5639657447130848,3
8,5,9,シュタールヴィント,牡5,57.0,小崎,矢作,446(0),栗東,2020103061,01152,ロードカナロア  ,マルセリーナ  ,ディープインパクト  ,-2.1762260804173947,15
9,5,10,アルテヴェローチェ,牡3,55.0,佐々木,須貝,462(+6),栗東,2022104751,01197,モーリス  ,クルミネイト  ,ディープインパクト  ,-0.24480260927068892,11
10,6,11,バルサムノート,牡5,57.0,小沢,高野,516(+6),栗東,2020103276,01185,モーリス  ,エピセアローム  ,ダイワメジャー  ,1.0683979832990669,7
11,6,12,ロジリオン,牡4,57.0,古川吉洋,古賀,504(+8),美浦,2021102424,01015,リオンディーズ  ,ビービーバーレル  ,パイロ  Pyro(米)  ,-1.7941475954373869,12
12,7,13,ダンツエラン,牝3,53.0,松若,本田,492(+2),栗東,2022103304,01154,ロードカナロア  ,ミスチヴァスミスティ  Mischievous Misty(米)  ,Into Mischief  ,-2.073480656264949,14
13,7,14,アドマイヤズーム,牡3,55.0,坂井,友道,474(-4),栗東,2022105396,01163,モーリス  ,ダイワズーム  ,ハーツクライ  ,1.0990755519717719,5
14,7,15,ショウナンザナドゥ,牝3,53.0,池添,松下,450(-2),栗東,2022105071,01032,キズナ  ,ミスエーニョ  Mi Sueno(米)  ,Pulpit  ,1.7164693988638184,2
15,8,16,グレイイングリーン,牡7,57.0,高杉,池江,504(+6),栗東,2018105454,01213,ディープインパクト  ,リトルゲルダ  ,Closing Argument  ,2.585175615519036,1
16,8,17,アサカラキング,牡5,57.0,岩田康,斎藤誠,526(-4),美浦,2020105154,05203,キズナ  ,アサカラヴァーズ  ,キングヘイロー  ,-2.6500889586422756,16
17,8,18,レッドモンレーヴ,牡6,57.0,酒井,蛯名正,512(-12),美浦,2019105496,01034,ロードカナロア  ,ラストグルーヴ  ,ディープインパクト  ,-0.11166164236949312,10
