,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ドレドレ,牝2,53.0,△長浜,矢嶋,452(+6),美浦,2023103291,01214,ドレフォン  Drefong(米)  ,ダイワドレッサー  ,ネオユニヴァース  ,-1.914074242510254,10
1,2,2,ロゼインパルス,牡2,56.0,丹内,伊藤伸,420(-8),美浦,2023103967,01091,ストロングリターン  ,ローズヘイロー  ,キングヘイロー  ,0.07305710541470041,4
2,3,3,アイアンブランド,牝2,55.0,柴田大,南田,420(-4),美浦,2023100099,01009,ビッグアーサー  ,アイアンクリッパー  ,ハーツクライ  ,-0.6411528698461293,6
3,4,4,エッジアキュート,牡2,56.0,木幡巧,大和田,520(+6),美浦,2023104540,01162,イスラボニータ  ,エッチアキャット  Etchacat(米)  ,Tale of the Cat  (米)  ,0.7177772283749302,2
4,4,5,フレンチブラッサム,牝2,55.0,野中,柄崎,444(+4),美浦,2023105062,01158,ホッコータルマエ  ,ピッパレジーナ  ,ゴールドアリュール  ,0.05516922606814009,5
5,5,6,エコロバロン,牡2,56.0,菊沢,菊沢,498(+10),美浦,2023104992,01161,フォーウィールドライブ  Four Wheel Drive(米)  ,アイコニック  ,オルフェーヴル  ,-0.8825038633616059,7
6,5,7,ゴディアンフィンチ,牡2,56.0,横山典,安田,522(-10),栗東,2023103764,00660,シスキン  Siskin(米)  ,カラフルデイズ  ,フジキセキ  ,-2.055846810508144,12
7,6,8,グラティアム,牝2,55.0,三浦,嘉藤,454(0),美浦,2023103751,01122,ナダル  Nadal(米)  ,アリア  ,ダイワメジャー  ,-2.496171612092353,13
8,6,9,ヘイマー,牡2,53.0,▲遠藤,伊藤伸,506(+8),美浦,2023105553,01218,アドマイヤムーン  ,ヴァレリカ  Vallericca(米)  ,Dynaformer  ,-0.9867256720598688,8
9,7,10,エクスプレスナイト,牡2,53.0,▲石田,青木,464(+4),美浦,2023104074,01203,アジアエクスプレス  ,ヒルド  ,ロードカナロア  ,0.3173182555539006,3
10,7,11,ベアアッコチャン,牝2,55.0,松岡,杉浦,476(+2),美浦,2023101039,01085,フォーウィールドライブ  Four Wheel Drive(米)  ,ゴールドオーク  ,エイシンフラッシュ  ,-1.9388874365976991,11
11,8,12,ニシノランペイジ,牡2,56.0,内田博,松山,470(+4),美浦,2023106258,00422,アジアエクスプレス  ,ニシノアメイズ  ,リーチザクラウン  ,0.7535552653196279,1
12,8,13,ヴェネチアンキング,牡2,56.0,横山武,伊藤圭,508(-2),美浦,2023103320,01170,マジェスティックウォリアー  Majestic Warrior(米)  ,アルデンテ  ,エンパイアメーカー  Empire Maker(米)  ,-1.2886709194528743,9
