,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ヒルノピレネー,牡5,58.0,秋山稔,北出,栗東,2020100673,01181,ジャスタウェイ ,ヴォルカン ,ロードカナロア ,-0.09506958408338329,4
1,1,2,サウンドサンビーム,牡8,57.0,☆西塚,安達,栗東,2017106394,01200,ヘニーヒューズ Henny Hughes(米) ,ハートアンドハート ,ハーツクライ ,-2.0479479537354743,11
2,2,3,スナークシュンソウ,牡7,58.0,吉村智,野中,栗東,2018101592,05390,エイシンヒカリ ,スナークスズラン ,ダンシングブレーヴ Dancing Brave(米) ,-3.1036686129032725,13
3,2,4,プルートマスター,牡6,58.0,松若,今野,栗東,2019104632,01154,ロードカナロア ,アラドヴァル ,シンボリクリスエス ,2.016271807865599,1
4,3,5,インテンソ,牡5,58.0,和田竜,松永幹,栗東,2020103636,01018,ドゥラメンテ ,ミスセレンディピティ ,Not For Sale ,-1.825147522561555,9
5,3,6,クラリティスケール,牝6,56.0,古川吉,藤野,栗東,2019103442,01015,キンシャサノキセキ ,ローズウィスパー ,ワークフォース Workforce(英) ,-2.0973492351053737,12
6,4,7,バックトゥザライト,牡5,58.0,団野,辻野,栗東,2020102687,01180,モーリス ,ペプチドルビー ,コロナドズクエスト Coronado's Quest(米) ,-3.3180674924328972,14
7,4,8,アロマデローサ,牝5,56.0,幸,池添,栗東,2020103729,00732,タリスマニック Talismanic(英) ,フィメールモナーク ,ルーラーシップ ,0.14321228754163387,3
8,5,9,キングツェッペリン,牡4,57.0,☆松本,牧田,栗東,2021106521,01191,リオンディーズ ,アビイロード ,ストリートセンス Street Sense(米) ,-1.8579763960757976,10
9,5,10,スピリットワールド,牡6,57.0,☆高杉,高橋一,栗東,2019101860,01213,カリフォルニアクローム California Chrome(米) ,ハニーパイ ,サウスヴィグラス ,-4.656020429354371,15
10,6,11,ペプチドハドソン,牡5,58.0,高倉,小椋,栗東,2020106409,01130,モーリス ,ファーレサルティ ,ダンスインザダーク ,-0.8320220509820287,5
11,6,12,ジョニール,牝4,56.0,岩田康,森田,栗東,2021102503,05203,,,,-1.220906559023183,8
12,7,13,タイガースパーク,牡5,58.0,田口,大橋,栗東,2020104561,01208,,,,-1.209796554717984,7
13,7,14,ホウオウフロイト,牡4,58.0,川須,加藤和,美浦,2021103549,01128,,,,-6.552713996710397,16
14,8,15,ハリウッドブルース,牡4,58.0,水口,浜田,栗東,2021104514,01133,,,,1.5347263797134931,2
15,8,16,ジャスパーバローズ,牡5,58.0,シュタルケ,清水久,栗東,2020100665,05115,,,,-1.0255409521625314,6
