,式別,馬番,配当,人気
0,単勝,2,570,3
1,複勝,2,220,4
2,複勝,4,150,2
3,複勝,10,220,5
4,枠連,2-3,1130,5
5,馬連,2-4,1340,5
6,ワイド,2-4,580,6
7,ワイド,2-10,920,10
8,ワイド,4-10,550,5
9,馬単,2→4,2700,9
10,3連複,2-4-10,3010,6
11,3連単,2→4→10,18480,47
