,式別,馬番,配当,人気
0,単勝,12,550,3
1,複勝,12,170,3
2,複勝,8,250,4
3,複勝,1,110,1
4,枠連,4-6,4190,12
5,馬連,8-12,4160,10
6,ワイド,8-12,1000,10
7,ワイド,1-12,290,2
8,ワイド,1-8,410,4
9,馬単,12→8,7450,17
10,3連複,1-8-12,1330,3
11,3連単,12→8→1,20940,53
