,式別,馬番,配当,人気
0,単勝,5,1530,7
1,複勝,5,460,8
2,複勝,12,260,3
3,複勝,10,320,4
4,枠連,3-6,5660,27
5,馬連,5-12,5790,21
6,ワイド,5-12,2070,23
7,ワイド,5-10,2140,28
8,ワイド,10-12,850,5
9,馬単,5→12,13940,60
10,3連複,5-10-12,14990,44
11,3連単,5→12→10,130740,478
