,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,トリグラフヒル,牡2,55.0,松山,大久保,栗東,2023107131,1126,ナダル  Nadal(米)  ,トリプライト  ,ワイルドラッシュ  Wild Rush(米)  ,-0.4621030066010235,5,-0.396321761949276,5,,
1,2,2,ブラッドムーン,牝2,52.0,▲田山,宮本,栗東,2023102701,1220,シニスターミニスター  Sinister Minister(米)  ,ダイヤモンドムーン  ,マンハッタンカフェ  ,2.3500368162873904,1,0.5762576950815567,1,,
2,3,3,キャッチアシーフ,牡2,54.0,☆吉村,佐藤悠,栗東,2023103810,1216,マインドユアビスケッツ  Mind Your Biscuits(米)  ,フルオブグレース  ,ヴィクトワールピサ  ,0.00642057928720636,4,-0.23428272994222682,4,,
3,4,4,シュガービスケッツ,牝2,55.0,松若,東田,栗東,2023106028,1154,マインドユアビスケッツ  Mind Your Biscuits(米)  ,コマンドゥールキイ  ,フジキセキ  ,-1.5687341077173618,11,-0.779050482156254,11,,
4,5,5,ノースミソロジー,牡2,55.0,菱田,岡田,栗東,2023103594,1144,ニューイヤーズデイ  ,レジェンディスト  ,エンパイアメーカー  Empire Maker(米)  ,-0.830982830105691,8,-0.5238989668712215,8,,
5,5,6,ウルトラハート,牡2,55.0,川須,中尾,栗東,2023104157,1128,ホッコータルマエ  ,プレイフォーユー  ,ハーツクライ  ,-1.1164122368162994,9,-0.6226148184586096,9,,
6,6,7,ザキノフレンズ,牡2,55.0,小沢,東田,栗東,2023104433,1185,モーニン  ,ザデイ  ,シンボリクリスエス  ,-2.139410035020172,12,-0.9764189341084946,12,,
7,6,8,マーゴットデイズ,牡2,55.0,団野,中村,栗東,2023103896,1180,ドレフォン  Drefong(米)  ,デリケートアーチ  ,アフリート  Afleet(加)  ,-1.3155336568077176,10,-0.6914810252390206,10,,
8,7,9,レッドフレーザー,牡2,54.0,☆高杉,矢作,栗東,2023105340,1213,ドレフォン  Drefong(米)  ,ラーゴブルー  ,ハーツクライ  ,-0.8238331857691169,7,-0.5214262600910563,7,,
9,7,10,ダズリングノット,牡2,55.0,角田和,井上,栗東,2023101997,1186,ロジャーバローズ  ,リボンチャン  ,エンパイアメーカー  Empire Maker(米)  ,-0.4636217316204315,6,-0.3968470134829063,6,,
10,8,11,モンサンゴールデン,牡2,55.0,池添,中竹,栗東,2023104044,1032,シルバーステート  ,ウインアンジェラス  ,Bertolini  ,0.6221591144548757,3,-0.021329360649502718,3,,
11,8,12,ハイラブレジェンド,牡2,55.0,城戸,荒川,栗東,2023102778,1147,リアルスティール  ,ルリオン  ,キングカメハメハ  ,0.9269900189005921,2,0.08409650513391302,2,,
