,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,カルネヴァーレ,牝4,53.0,▲遠藤,菊沢,526(+6),美浦,2021103720,01218,ダノンレジェンド  ,ゴールドフェスタ  ,Medaglia d'Oro  ,-1.1957204215304786,14
1,1,2,ミルキープリンセス,牝3,55.0,木幡巧,大竹,524(-4),美浦,2022104181,01162,ゴールドシップ  ,ライクアミリオン  Like a Million(米)  ,ストリートセンス  Street Sense(米)  ,-0.5632257330111857,10
2,2,3,オリーブグリーン,牡3,57.0,横山武,矢作,534(-6),栗東,2022105694,01170,ヘニーヒューズ  Henny Hughes(米)  ,クリッパールート  ,シンボリクリスエス  ,-1.0128042893690359,12
3,2,4,ダノンヴェステル,牡3,57.0,亀田,高柳大,480(0),栗東,2022103242,01176,American Pharoah  (米)  ,マダムヴェステル  Madame Vestal(米)  ,Into Mischief  ,0.24245978268274126,5
4,3,5,ニシノヒナアラレ,牝3,55.0,野中,根本,472(+12),美浦,2022100678,01158,モズアスコット  ,ニシノヒナマツリ  ,マツリダゴッホ  ,-0.22550992620644503,9
5,3,6,ソナタン,牡3,57.0,戸崎圭,和田勇,464(-6),美浦,2022105241,05386,レッドファルクス  ,ヴァイオリンソナタ  ,ディープインパクト  ,0.19033900543278626,6
6,4,7,ダンツティアラ,牡4,58.0,プーシャン,蛯名正,498(+14),美浦,2021104314,05678,シニスターミニスター  Sinister Minister(米)  ,ディアレストトリックスキ  Dearest Trickski(米)  ,Proudest Romeo  ,0.06410511898198853,7
7,4,8,ネオシルバー,牡4,58.0,横山典,小西,506(+4),美浦,2021106063,00660,シルバーステート  ,オーサムクイーン  ,クロフネ  ,0.742980448812608,2
8,5,9,ディーズゴールド,牡3,57.0,ルメール,田村,494(-2),美浦,2022105847,05339,リオンディーズ  ,ボニーゴールド  ,ディープインパクト  ,0.804120844357687,1
9,5,10,サトノシャムロック,牡3,57.0,原,田中博,504(+8),美浦,2022104967,01184,ニューイヤーズデイ  ,ヒップホップスワン  ,Tiz Wonderful  ,-0.9138891865765975,11
10,6,11,ブレイクバウンズ,牡3,57.0,伊藤,林,490(0),美浦,2022105592,01119,ブラックタイド  ,インバウンド  ,ロードカナロア  ,-1.042518955823756,13
11,6,12,ツーネサーン,牡4,58.0,菅原明,矢作,510(0),栗東,2021105584,01179,Frankel  ,ジェットセッティング  Jet Setting(愛)  ,Fast Company  ,0.538994323924048,4
12,7,13,トラジェクトワール,牡4,58.0,荻野極,尾関,492(+8),美浦,2021105555,01160,モーリス  ,シャイントレイル  ,ヴィクトワールピサ  ,-1.4705852912843809,15
13,7,14,コア,牡3,57.0,岩田望,相沢,490(+12),美浦,2022102338,01174,キズナ  ,マイダイアリー  ,Frankel  ,0.6776497804836954,3
14,8,15,マルセルテソーロ,牡3,57.0,石橋脩,牧,492(-2),美浦,2022102262,01077,フィエールマン  ,バレットテソーロ  ,Camelot  (英)  ,-0.19563895469524878,8
15,8,16,リーゼントジェイド,セ4,58.0,松岡,矢嶋,492(+6),美浦,2021104285,01085,シャンハイボビー  Shanghai Bobby(米)  ,アルコセニョーラ  ,ステイゴールド  ,-2.88677155301889,16
