,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,マーゴットコマチ,牝3,54.0,斎藤,伊坂,418(-4),美浦,2022104664,01178,レイデオロ  ,ヴァイスハイト  ,アドマイヤベガ  ,-3.031629659273922,11
1,1,2,シュエットアムール,牝3,54.0,藤懸,小西,408(-10),美浦,2022103517,01138,ゴールドシップ  ,シュエットヌーベル  ,スマートファルコン  ,-3.8279055491380385,14
2,2,3,ラッキーダンス,牝3,54.0,石田,新開,438(-4),美浦,2022106116,01203,カリフォルニアクローム  California Chrome(米)  ,カーナヴァル  ,ダンスインザダーク  ,-0.30100576410824914,2
3,2,4,ウインシャーガス,牝3,54.0,小沢,杉山晴,474(+4),栗東,2022106209,01185,キズナ  ,ウインアキレア  ,コンデュイット  Conduit(愛)  ,1.0569995874518032,1
4,3,5,デイジー,牝4,56.0,江田照,田中勝,472(-8),美浦,2021104173,00689,デクラレーションオブウォー  ,リボンフラワー  ,ディープインパクト  ,-3.2934631064471036,12
5,3,6,ハーエクセレンシー,牝5,56.0,杉原,大和田,436(-6),美浦,2020102982,01135,ダイワメジャー  ,ハーエミネンシー  Her Emmynency(米)  ,Successful Appeal  (米)  ,-2.8465866164585667,10
6,4,7,エリム,牝5,56.0,原田和,上原博,454(+10),美浦,2020102803,01143,ダイワメジャー  ,オヴァンボクイーン  Ovambo Queen(独)  ,Kalatos  ,-1.6463964997910598,6
7,4,8,ニホンピロホリデー,牝4,56.0,酒井,緒方,410(0),栗東,2021104208,01034,ニューイヤーズデイ  ,ニホンピロキャット  ,サクラプレジデント  ,-4.081463649125556,15
8,5,9,メアヴィア,牝4,56.0,丸山,金成,468(-2),美浦,2021104820,01127,ミッキーロケット  ,スイートシャイン  ,ディープブリランテ  ,-1.5977605882830714,5
9,5,10,ラコルネータ,牝4,56.0,中井,中内田,454(0),栗東,2021100168,01141,ロードカナロア  ,ラコロネル  La Coronel(米)  ,Colonel John  ,-2.0015975977552136,7
10,6,11,ルージュカエラ,牝4,56.0,小崎,加藤征,436(-6),美浦,2021104931,01152,レイデオロ  ,レッツサッチャー  ,フレンチデピュティ  French Deputy(米)  ,-0.7514537203691548,4
11,6,12,ホウオウショコラ,牝3,54.0,丹内,大竹,478(+4),美浦,2022101108,01091,ゴールドドリーム  ,マイネレーヌ  ,マイネルラヴ  ,-2.5085566603928173,9
12,7,13,マザーズウィル,牝3,54.0,横山琉,国枝,426(-2),美浦,2022104170,01192,キズナ  ,ホエールキャプチャ  ,クロフネ  ,-2.1671078022785415,8
13,7,14,リオンプライム,牝3,54.0,国分恭,鈴木孝,474(-8),栗東,2022103100,01124,リオンディーズ  ,スールキートス  ,キングヘイロー  ,-0.41132275397402823,3
14,8,15,ルージュクレセント,牝5,56.0,西塚,宮地,464(+4),栗東,2020104570,01200,ドゥラメンテ  ,プレザントケイプ  Pleasant Cape(英)  ,Cape Cross  ,-3.686876842017754,13
15,8,16,ホウオウペトリュス,牝4,56.0,富田,須貝,460(-4),栗東,2021105694,01168,スワーヴリチャード  ,パシオンルージュ  ,ボストンハーバー  Boston Harbor(米)  ,-4.444237600320546,16
