,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,レイオブファイア,牡2,56.0,内田博,加藤士,452(+6),美浦,2023106784,00422,ニューイヤーズデイ  ,オンクーラン  ,ジャスタウェイ  ,-0.7859141230555916,6
1,1,2,イヌボウノアサヒ,牝2,55.0,ルメール,中舘,444(0),美浦,2023106895,05339,ディーマジェスティ  ,ヴァンフレーシュ  ,サクラバクシンオー  ,-0.5219764648029446,4
2,2,3,ジェイエルキャリア,牡2,56.0,吉田豊,小西,468(+2),美浦,2023106312,00733,ミスチヴィアスアレックス  Mischevious Alex(米)  ,ジェイエルシップ  ,ハービンジャー  Harbinger(英)  ,-0.46557610864822313,3
3,2,4,アルデトップガン,牡2,56.0,原,田中剛,466(+2),美浦,2023105106,01184,ナダル  Nadal(米)  ,フクシア  ,ゴールドアリュール  ,-0.42684468237930817,2
4,3,5,エッジアキュート,牡2,56.0,木幡巧,大和田,516(-4),美浦,2023104540,01162,イスラボニータ  ,エッチアキャット  Etchacat(米)  ,Tale of the Cat  (米)  ,-0.6059465309144291,5
5,3,6,マジッククッキー,牡2,56.0,戸崎圭,加藤士,500(+14),美浦,2023105092,05386,マインドユアビスケッツ  Mind Your Biscuits(米)  ,ジョリーアップ  ,バトルプラン  Battle Plan(米)  ,-0.801932475575652,7
6,4,7,アスクケンタッキー,牡2,56.0,プーシャン,藤原,470(-4),栗東,2023110100,05678,Good Magic  ,Entirely  ,Point of Entry  ,-0.9875089230566217,9
7,4,8,エコロシード,牡2,56.0,鮫島駿,堀,538(+4),美浦,2023110104,01157,Adios Charlie  ,Baby Sister  ,Uncaptured  ,-1.0352247431308195,11
8,5,9,ドンエレクトス,牡2,56.0,菅原明,高木,468(+4),美浦,2023101269,01179,ダノンレジェンド  ,ドナプリモ  ,フリオーソ  ,-1.2257896574884444,12
9,5,10,ライフオブラクーン,牡2,56.0,横山典,村田,458(+6),美浦,2023101285,00660,フォーウィールドライブ  Four Wheel Drive(米)  ,クレインギフト  ,ルーラーシップ  ,-1.4867852994792385,16
10,6,11,サノノアルペン,牡2,56.0,津村,尾形,492(0),美浦,2023101423,01092,シャンハイボビー  Shanghai Bobby(米)  ,サノラブ  ,サウスヴィグラス  ,-0.9292977708980037,8
11,6,12,マヴィ,牝2,55.0,松岡,牧浦,476(+12),栗東,2023104352,01085,ルヴァンスレーヴ  ,レゼトワール  ,ファスリエフ  Fasliyev(米)  ,-1.4634737842468748,15
12,7,13,アンティミスト,牡2,56.0,横山武,鈴木伸,522(+6),美浦,2023110007,01170,カラヴァッジオ  ,オリンピックラスパルマス  ,アグネスゴールド  ,-1.4628309104043826,14
13,7,14,サトノボヤージュ,牡2,56.0,岩田望,田中博,476(+12),美浦,2023100936,01174,Into Mischief  ,ジョリーオリンピカ  Jolie Olimpica(伯)  ,Drosselmeyer  (米)  ,-1.3870292066541252,13
14,8,15,エコロレーヴ,牡2,56.0,荻野極,森秀,502(+10),栗東,2023110090,01160,Tiz the Law  (米)  ,Saucy Symphony  ,First Samurai  ,-0.990872711866575,10
15,8,16,リフレックス,牡2,56.0,柴田善,金成,466(+4),美浦,2023105748,00641,モーニン  ,ライゼリート  ,ゼンノロブロイ  ,0.6009985365044763,1
