,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,エセルフリーダ,牝4,56.0,武藤,武藤,488(+24),美浦,2021105138,01169,キタサンブラック  ,デルマオギン  ,ハービンジャー  Harbinger(英)  ,-0.7323964891874413,4
1,2,2,エリダヌス,牝5,56.0,野中,青木,502(-2),美浦,2020105760,01158,ゴールドシップ  ,コスモレティクルム  ,ダノンシャンティ  ,-1.0413366158969681,5
2,3,3,ブランデーロック,牡6,58.0,原,青木,494(+8),美浦,2019107075,01184,マクフィ  Makfi(英)  ,グローリールピナス  ,マーベラスサンデー  ,-2.0233989977624884,10
3,4,4,ミスタージーティー,牡4,58.0,藤岡佑,矢作,480(+14),栗東,2021105856,01093,ドゥラメンテ  ,リッスン  Listen(愛)  ,Sadler's Wells  (米)  ,0.03416546437434289,2
4,5,5,エイカイマッケンロ,セ6,58.0,北村宏,藤原,482(-2),栗東,2019104800,01043,ロードカナロア  ,ダイワミランダ  ,ハービンジャー  Harbinger(英)  ,-1.6693106928320487,8
5,5,6,スパークリシャール,セ4,58.0,吉田豊,小島,482(+8),美浦,2021105609,00733,スワーヴリチャード  ,スパークオンアイス  ,シンボリクリスエス  ,-1.8893159266543,9
6,6,7,クレバーテースト,セ6,58.0,プーシャン,佐藤悠,452(+2),栗東,2019107025,05678,オルフェーヴル  ,クレバースプリント  ,サクラバクシンオー  ,-0.29941988823822335,3
7,6,8,マイネルブリックス,牡4,58.0,松岡,黒岩,474(0),美浦,2021106816,01085,ブリックスアンドモルタル  Bricks and Mortar(米)  ,マイネカンナ  ,アグネスタキオン  ,-1.6072208245551178,7
8,7,9,コスモフロイデ,牡6,58.0,柴田大,天間,478(0),美浦,2019102937,01009,コパノリッキー  ,レスタンノール  ,ステイゴールド  ,-2.1840137374402984,11
9,7,10,エラン,牡4,58.0,横山武,蛯名正,468(+2),美浦,2021105453,01170,ラブリーデイ  ,オーキッドレイ  ,ディープインパクト  ,-1.5603893939573046,6
10,8,11,モズロックンロール,牡5,58.0,菅原明,藤岡,522(+2),栗東,2020106535,01179,ビーチパトロール  Beach Patrol(米)  ,モズソフィ  ,マンハッタンカフェ  ,-3.192499547659409,12
11,8,12,ウィクトルウェルス,牡3,56.0,ルメール,宮田,512(+4),美浦,2022104655,05339,リアルスティール  ,ウィクトーリア  ,ヴィクトワールピサ  ,0.8746440066781672,1
