,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,レオスキーム,牡2,56.0,小林脩,萱野,470(0),美浦,2023104893,01183,ベストウォーリア  ,キャラメルフレンチ  ,タイキシャトル  ,-2.3462470160822613,10
1,2,2,ランギロア,牡2,54.0,△鷲頭,飯田,490(0),栗東,2023102253,01202,ミスチヴィアスアレックス  Mischevious Alex(米)  ,トロピカルスパート  ,フリオーソ  ,-2.7174409037883995,11
2,2,3,ロックバンド,牡2,56.0,富田,茶木,440(0),栗東,2023107150,01168,バンドワゴン  ,ハッピーテレサ  ,フジキセキ  ,-3.628187898176991,14
3,3,4,ツキノコブネ,牡2,56.0,菊沢,小手川,456(0),美浦,2023105539,01161,タリスマニック  Talismanic(英)  ,ルナカリーナ  ,オルフェーヴル  ,-2.1074029420779046,8
4,3,5,プグナファータ,牝2,55.0,小林凌,西園正,466(0),栗東,2023107393,01177,パイロ  Pyro(米)  ,ヴィトンクイーン  ,ダンスインザダーク  ,-3.028780935249093,12
5,4,6,スズノグレイス,牡2,56.0,藤懸,牧田,434(0),栗東,2023102138,01138,ダノンレジェンド  ,スズノレイラ  ,エスポワールシチー  ,-1.8429305312664872,5
6,4,7,クッカユフラ,牝2,55.0,丸山,池上,454(0),美浦,2023104420,01127,マジェスティックウォリアー  Majestic Warrior(米)  ,ロニセラ  ,ディープインパクト  ,-3.7242204871834685,15
7,5,8,マーゴットリック,牡2,56.0,丹内,加藤士,492(0),美浦,2023105406,01091,ゴールドドリーム  ,ミモザゴール  ,ルーラーシップ  ,-1.5163028259750297,3
8,5,9,ブリッジエフェクト,牡2,56.0,斎藤,斎藤誠,530(0),美浦,2023103547,01178,マインドユアビスケッツ  Mind Your Biscuits(米)  ,ベッサメモー  ,Uncle Mo  (米)  ,-1.9555420716733947,6
9,6,10,オリエンタルガール,牝2,55.0,横山琉,相沢,400(0),美浦,2023101564,01192,カリフォルニアクローム  California Chrome(米)  ,サドキンザン  ,オルフェーヴル  ,-2.131877485658561,9
10,6,11,タガノアキレア,牡2,56.0,角田和,中尾,490(0),栗東,2023104312,01186,フォーウィールドライブ  Four Wheel Drive(米)  ,アレキパ  ,スペシャルウィーク  ,-3.3796629043046673,13
11,7,12,パシオネ,牝2,55.0,小崎,高橋一,486(0),栗東,2023106072,01152,アメリカンペイトリオット  ,アールパシオン  ,ゴールドアリュール  ,-1.5383060097033656,4
12,7,13,トンデトンデトンデ,牡2,56.0,国分優,北出,460(0),栗東,2023101914,01125,キセキ  ,オタカラハッケン  ,オペラハウス  Opera House(英)  ,-1.0992185382494888,2
13,8,14,キタノザブリーズ,牝2,53.0,◇永島,加藤公,476(0),栗東,2023101767,01187,ベストウォーリア  ,ララミニョンヌ  ,プリサイスエンド  Precise End(米)  ,-2.025055064143177,7
14,8,15,アースインハマー,牡2,56.0,石川,奥村武,500(0),美浦,2023104816,01150,ホッコータルマエ  ,ヴィヴァマリアンヌ  ,ヘニーヒューズ  Henny Hughes(米)  ,-0.8744561510380225,1
