,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ソルトチューダ,牡3,56.0,小沢,荒川,496(+6),栗東,2022105914,01185,ルーラーシップ  ,ピュアダイヤモンド  ,フジキセキ  ,-1.8292947812472855,10
1,2,2,ドゥラリス,牝3,54.0,斎藤,吉岡,526(+4),栗東,2022102885,01178,ドゥラメンテ  ,クードメイトル  ,ヴィクトワールピサ  ,-2.4685650686593457,13
2,2,3,ブレイクザアイス,セ6,55.0,▲石神道,森一,466(+12),美浦,2019103219,01209,ラニ  ,チェストケハーツ  ,ハーツクライ  ,-1.6825048307415265,9
3,3,4,ブレイジングスター,牡3,56.0,角田和,高橋康,478(+2),栗東,2022103644,01186,モーニン  ,ヴァーチュスター  ,シンボリクリスエス  ,-0.2677113311331144,3
4,3,5,ノーブルアクト,牝5,53.0,▲水沼,上原博,520(+6),美浦,2020104744,01201,マクフィ  Makfi(英)  ,クイーンロイド  ,ゼンノロブロイ  ,-0.7079072055116518,5
5,4,6,キングヴァージル,牡4,58.0,小林脩,田島,498(+2),美浦,2021104878,01183,ロードカナロア  ,セデュイールII  Seduire(加)  ,Elusive Quality  ,-1.8756781712834572,11
6,4,7,ウェルキン,牝4,53.0,▲佐藤,新開,434(+10),美浦,2021105294,01207,マインドユアビスケッツ  Mind Your Biscuits(米)  ,レッドラミア  ,ディープインパクト  ,-3.219472735129583,15
7,5,8,ストーンズ,牡4,56.0,◇永島,友道,506(+4),栗東,2021105583,01187,ドゥラメンテ  ,ジェイウォーク  Jaywalk(米)  ,Cross Traffic  ,0.9522396115656057,1
8,5,9,レイフロレット,牝4,54.0,△鷲頭,井上,420(-6),栗東,2021105875,01202,レイデオロ  ,レイズアベール  ,ハーツクライ  ,-2.276356581586774,12
9,6,10,ヴェラグエリエロ,牡5,55.0,▲石田,辻,452(+8),美浦,2020102772,01203,レッドファルクス  ,ウララカ  ,ワイルドラッシュ  Wild Rush(米)  ,-0.15948443442780277,2
10,6,11,メイショウクモイ,牡5,56.0,◇今村,飯田,482(+10),栗東,2020106922,01193,フリオーソ  ,メーシャンス  ,ジャスタウェイ  ,-0.5504095473959943,4
11,7,12,オールデュスヴラン,牡4,55.0,▲川端,西村,482(-16),栗東,2021104891,01195,ルーラーシップ  ,デルニエオール  ,ステイゴールド  ,-3.1119603165185357,14
12,7,13,エコロカレン,牝4,52.0,★河原田,秋山,486(+6),栗東,2021103484,01204,ロージズインメイ  Roses in May(米)  ,エレガンテココ  ,ブラックホーク  ,-0.917632617727974,7
13,8,14,リリーアロー,牡6,55.0,▲大久保,平田,494(-2),栗東,2019100689,01194,フェノーメノ  ,ヴァニラシャンティ  ,シンボリクリスエス  ,-0.7320199247574967,6
14,8,15,ダイシンレアレア,牡3,56.0,横山琉,高橋一,490(-2),栗東,2022106566,01192,キズナ  ,ダイシンステルラ  ,ダイシンオレンジ  ,-1.2343744591727692,8
