,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,シルバーレイン,牡3,57.0,プーシャン,萩原,476(+6),美浦,2022104942,05678,エピファネイア  ,ノームコア  ,ハービンジャー  Harbinger(英)  ,-0.5970227482012406,7
1,1,2,ベンガン,牡8,57.0,☆松本,千田,486(+10),栗東,2017101767,01191,オルフェーヴル  ,ジョリーダンス  ,ダンスインザダーク  ,-2.023016138306385,16
2,2,3,タマカヅラ,牝3,55.0,岩田望,斎藤誠,426(-4),美浦,2022105623,01174,フィエールマン  ,アミカブルナンバー  ,ダイワメジャー  ,-0.7477450836205951,8
3,2,4,マルプリ,牝5,56.0,武藤,青木,482(+8),美浦,2020104983,01169,ミッキーアイル  ,マジックポーションII  Magic Potion(愛)  ,Danehill Dancer  (愛)  ,-2.667423873764259,18
4,3,5,ニコラウス,牡4,55.0,▲橋木,藤野,456(0),栗東,2021104908,01215,リアルスティール  ,ピースバーグ  ,Sageburg  ,-1.1759931343729277,11
5,3,6,エリカカリーナ,牝4,56.0,北村宏,宮田,428(-6),美浦,2021105485,01043,ミッキーアイル  ,キャレモンショコラ  ,サクラバクシンオー  ,-0.9283757414303385,9
6,4,7,コンテネレッツア,牝4,56.0,戸崎圭,宮田,488(+14),美浦,2021105367,05386,エピファネイア  ,アドマイヤセプター  ,キングカメハメハ  ,-1.007319654847081,10
7,4,8,ダークンストーミー,牡5,58.0,松岡,小笠,448(-6),美浦,2020100656,01085,サトノアラジン  ,ラブレインボー  ,フレンチデピュティ  French Deputy(米)  ,-2.203658080495773,17
8,5,9,ナファロア,牡4,58.0,原,菊沢,470(+12),美浦,2021105150,01184,イスラボニータ  ,ナレラ  Narella(愛)  ,Reliable Man  (英)  ,-1.538920765674531,12
9,5,10,ラセーヌシュメール,牝4,56.0,木幡巧,杉浦,450(-6),美浦,2021105260,01162,ロードカナロア  ,ラクレソニエール  La Cressonniere(仏)  ,Le Havre  ,0.03994881072438375,4
10,6,11,レザンノワール,牡4,58.0,吉田豊,伊藤圭,466(+6),美浦,2021104665,00733,シルバーステート  ,ララサンタフェーズ  ,スペシャルウィーク  ,-0.31243616746996034,6
11,6,12,ラパンチュール,牝3,55.0,ルメール,蛯名正,462(+4),美浦,2022107340,05339,タワーオブロンドン  ,キャッツアイ  ,スピルバーグ  ,-0.2521086817422573,5
12,7,13,ホークマン,牡4,58.0,柴田大,粕谷,486(+6),美浦,2021100008,01009,ホークビル  Hawkbill(米)  ,カラフルロマンス  ,タイキシャトル  ,-1.6698589378497395,13
13,7,14,タイセイカレント,牡3,57.0,横山武,矢作,478(-6),栗東,2022104588,01170,モーリス  ,アイリッシュシー  Irish Sea(愛)  ,Galileo  (愛)  ,0.3631429915722422,3
14,7,15,ポッドロワール,牡3,57.0,荻野極,畠山,504(0),美浦,2022101573,01160,レイデオロ  ,レディヴァルール  Lady Valeur(愛)  ,Multiplex  ,1.103530496885048,1
15,8,16,キープサインオン,牡3,57.0,鮫島駿,加藤征,472(+4),美浦,2022103556,01157,ビッグアーサー  ,ブレッシングテレサ  ,マンハッタンカフェ  ,0.3809538295389767,2
16,8,17,アニトラ,牝5,56.0,津村,矢嶋,472(+14),美浦,2020102679,01092,ロードカナロア  ,ソルヴェイグ  ,ダイワメジャー  ,-1.9375294389853863,15
17,8,18,アタリダイキチ,牡3,54.0,▲遠藤,西田,490(+8),美浦,2022107138,01218,アルアイン  ,グランドデザイン  ,パイロ  Pyro(米)  ,-1.8113794425691978,14
