,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ウルヴァリン,牡2,56.0,松岡,伊藤伸,490(+4),美浦,2023106170,01085,ベストウォーリア  ,リクエストアワー  ,ネオユニヴァース  ,-2.6323466213502402,16
1,1,2,フィンガー,牡2,56.0,戸崎圭,田中博,548(+6),美浦,2023102813,05386,Gun Runner  (米)  ,エスティロタレントーソ  Estilo Talentoso(米)  ,Maclean's Music  ,-0.6851973366967032,6
2,2,3,ヌクレオチド,牡2,56.0,柴田善,粕谷,472(+2),美浦,2023101724,00641,モズアスコット  ,スニップ  ,エピファネイア  ,-0.8614722792190651,8
3,2,4,オルブライト,牡2,53.0,▲遠藤,杉浦,478(0),美浦,2023101644,01218,オルフェーヴル  ,エナジャイズ  ,キングカメハメハ  ,-1.1039992972977872,11
4,3,5,ブッチギレ,牡2,56.0,岩田望,栗田,468(+4),美浦,2023104671,01174,マジェスティックウォリアー  Majestic Warrior(米)  ,クラシックス  ,キングヘイロー  ,-1.2774396588991836,13
5,3,6,トラストサン,牡2,56.0,武藤,高橋文,400(-10),美浦,2023104627,01169,リオンディーズ  ,トラストロン  ,ヘニーヒューズ  Henny Hughes(米)  ,-1.2890127293891334,14
6,4,7,マジックショー,牡2,56.0,内田博,奥平,452(+8),美浦,2023106611,00422,タリスマニック  Talismanic(英)  ,ロマンスマジック  ,プリサイスエンド  Precise End(米)  ,-0.8267784276402429,7
7,4,8,ジャックナダル,牡2,56.0,荻野極,伊坂,526(+4),美浦,2023100803,01160,ナダル  Nadal(米)  ,ブロッサムレーン  Blossom Lane(英)  ,New Approach  ,-1.0130886428792956,10
8,5,9,ニシノロッドマン,牡2,56.0,野中,矢嶋,506(+6),美浦,2023104706,01158,リーチザクラウン  ,ニシノミウ  ,スマートファルコン  ,-0.8989429304957087,9
9,5,10,モータリゼーション,牡2,56.0,原,鈴木慎,492(-2),美浦,2023103610,01184,パドトロワ  ,レトロフィット  ,エンパイアメーカー  Empire Maker(米)  ,-0.4575015388755068,4
10,6,11,キタイノホシ,牡2,56.0,柴田大,蛯名利,440(0),美浦,2023100204,01009,ワールドエース  ,コイクレナイ  ,タイキシャトル  ,-1.2579178694261821,12
11,6,12,ショウナンサイオウ,牡2,56.0,池添,奥村武,484(-4),美浦,2023106803,01032,ドレフォン  Drefong(米)  ,ショウナンパンドラ  ,ディープインパクト  ,-0.09646988529840347,1
12,7,13,エコロガノン,牡2,56.0,菅原明,矢野,454(-2),美浦,2023100858,01179,マジェスティックウォリアー  Majestic Warrior(米)  ,アルゴロオジエ  ,ハーツクライ  ,-0.21047912537584187,2
13,7,14,ビッキーセカンド,牡2,56.0,鮫島駿,武井,468(-2),美浦,2023100559,01157,パイロ  Pyro(米)  ,ノイエクローネ  ,ネオユニヴァース  ,-2.4557466738327607,15
14,8,15,ダイコクヤタエモン,牡2,56.0,木幡巧,牧,514(+24),美浦,2023107443,01162,ナダル  Nadal(米)  ,エイシンヴァニラ  ,ダイワメジャー  ,-0.4697109903592732,5
15,8,16,サンラザール,牡2,56.0,ルメール,森一,510(0),美浦,2023107162,05339,クリソベリル  ,パールデュー  ,キングカメハメハ  ,-0.2808811360741731,3
