,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ブルーサーマル,牝2,55.0,内田博,池上,520(-12),美浦,2023101107,00422,アメリカンペイトリオット,エアショウ,ディープスカイ,-0.2914541379231834,4
1,1,2,ケイツーリーブル,牝2,55.0,津村,千葉,452(-4),美浦,2023103628,01092,ジャスタウェイ,コマノサラサ,クロフネ,0.33954741745857864,1
2,2,3,ノーブルクラウド,牝2,55.0,西村淳,久保田,478(+4),美浦,2023103069,01171,カレンブラックヒル,ノーブルスノー,クロフネ,-0.6518422302709092,8
3,2,4,アーティラリー,牝2,55.0,菊沢,松山,482(-6),美浦,2023105452,01161,ホッコータルマエ,グリズリダンス,ゴールドアリュール,-0.07163082786351059,2
4,3,5,アルティソナンテ,牝2,55.0,丹内,萩原,432(+2),美浦,2023103533,01091,ダノンキングリー,プライマリーコード,クロフネ,-0.3956444472398727,5
5,3,6,ティルベリー,牝2,55.0,マーカンド,宮田,462(-4),美浦,2023106994,05626,ドレフォン,グロリアーナ,ハーツクライ,-1.0476078938512439,13
6,4,7,ティナンヴァランタ,牝2,52.0,▲石神道,森一,440(0),美浦,2023103771,01209,ニューイヤーズデイ,グルファクシー,ハービンジャー,-0.9025715810560735,10
7,4,8,ルサフィール,牝2,55.0,江田照,矢野,478(+2),美浦,2023104052,00689,シャンハイボビー,デフィニール,ブラックタイド,-1.535315083162261,15
8,5,9,グラスハーティー,牝2,55.0,斎藤,松山,490(-2),美浦,2023106350,01178,ダノンプレミアム,ミルキーハート,キングカメハメハ,-0.7790564703493758,9
9,5,10,マリノリュミエール,牝2,52.0,▲遠藤,村田,448(-4),美浦,2023100794,01218,ノーブルミッション,クラウンイヴ,ブラックタイド,-0.529807391585914,7
10,6,11,ヤマヤロード,牝2,55.0,原田和,上原博,480(0),美浦,2023100351,01143,アルアイン,スワンレーク,ロードカナロア,-0.9907631745504905,11
11,6,12,アスコットヴェール,牝2,55.0,佐々木,竹内,470(-2),美浦,2023109067,01197,モズアスコット,アースグリーン,Street Cry,-0.4676228759315806,6
12,7,13,ホールドザデイ,牝2,55.0,木幡巧,田中勝,464(0),美浦,2023105783,01162,ダノンスマッシュ,デイオブジョイ,オルフェーヴル,-0.20311148120209851,3
13,7,14,マスカルポーネ,牝2,55.0,福原杏,水野,438(-10),美浦,2023104632,05595,リオンディーズ,ベーリーオクルス,キズナ,-1.0218869642495088,12
14,8,15,クインズツバキ,牝2,53.0,△長浜,上原博,466(+8),美浦,2023104971,01214,カリフォルニアクローム,フェールクークー,アラムシャー,-2.7965021595095636,16
15,8,16,フィクセルリリア,牝2,52.0,▲舟山,田中博,442(+2),美浦,2023103045,01221,モズアスコット,クイックモーション,ディープインパクト,-1.1744027151483047,14
