,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,クリーンブーケ,牝2,55.0,太宰,荒川,,栗東,2023101728,01037,シルバーステート,ダイワエターナル,ロードカナロア,-2.200582357424282,18
1,1,2,ハンターワディー,牝2,55.0,藤岡佑,野中,,栗東,2023102229,01093,バゴ  Bago(仏),ビリオネア,タニノギムレット,-0.8573071068466189,11
2,2,3,リリーボレア,牝2,55.0,泉谷,高橋一,,栗東,2023106813,01182,シュヴァルグラン,メサルティム,ディープブリランテ,-0.7025379790916951,9
3,2,4,コールラヴ,牝2,55.0,武豊,友道,,栗東,2023103235,00666,キズナ,ヴァリアンス  Valiance(米),Tapit  (米),-0.6194229999362362,8
4,3,5,レディアグレッサー,牝2,52.0,▲田山,新谷,,栗東,2023103219,01220,インディチャンプ,ナイトドライヴ  Night Drive(愛),Dark Angel,-1.1426635361972646,14
5,3,6,ヴェルサイユローズ,牝2,55.0,和田竜,大久保,,栗東,2023105117,01018,エピファネイア,クラサーヴィツァ,ハーツクライ,0.2725214699057911,3
6,4,7,デュードロップ,牝2,52.0,▲和田陽,平田,,栗東,2023107123,01223,リオンディーズ,ディーコンセンテス,ディープインパクト,0.4566658853443882,1
7,4,8,ワダツミ,牝2,55.0,川又,笹田,,栗東,2023102669,01166,セイウンコウセイ,エステフ  Estephe(愛),Sadler's Wells  (米),-0.9755783292851051,13
8,5,9,グレンセロース,牝2,55.0,池添,池添,,栗東,2023103794,01032,オルフェーヴル,ソルヴェイグ,ダイワメジャー,0.07297884908030908,5
9,5,10,メイショウシュハリ,牝2,55.0,加藤,庄野,,栗東,2023100983,01156,ルーラーシップ,イトハユリ,ゼンノロブロイ,0.22876562337285755,4
10,6,11,ザムーン,牝2,55.0,岩田望,千田,,栗東,2023101170,01174,アメリカンペイトリオット,ムーンチャイム,アドマイヤムーン,-0.884575479561701,12
11,6,12,マスカットオマーン,牝2,55.0,松山,牧浦,,栗東,2023103327,01126,モーリス,イチオクノホシ,ゼンノロブロイ,0.3311464026302312,2
12,7,13,アグレイビューティ,牝2,55.0,岩田康,上村,,栗東,2023103676,05203,コントレイル,アレイヴィングビューティ  A Raving Beauty(独),Mastercraftsman,-1.2566579354790124,15
13,7,14,フィエスタ,牝2,55.0,団野,西村,,栗東,2023102101,01180,キタサンブラック,ルガーサント,ヴィクトワールピサ,-1.8074964064705292,17
14,7,15,ペイシャシス,牝2,55.0,酒井,加藤公,,栗東,2023102997,01034,シスキン  Siskin(米),ペイシャフェリス,スペシャルウィーク,-0.8165207023104621,10
15,8,16,スピナーリート,牝2,55.0,ジェルー,須貝,,栗東,2023103456,05680,キズナ,スピニングメモリーズ  Spinning Memories(愛),Arcano,-0.5259618764237588,7
16,8,17,ピカキウイ,牝2,55.0,Ｃデムーロ,杉山晴,,栗東,2023105288,05473,エピファネイア,ゴーマギーゴー  Go Maggie Go(米),Ghostzapper,-0.4549417288785001,6
17,8,18,ゴーイングムーン,牝2,55.0,田口,千田,,栗東,2023105834,01208,ダノンプレミアム,ソアリングギフト,ドゥラメンテ,-1.7082643525212147,16
