,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ベレーザフィン,牝3,53.0,△鷲頭,前川,栗東,2022105092,01202,レイデオロ  ,モスカートローザ  ,ディープインパクト  ,-2.4075644334949433,13
1,2,2,ジーティーファラオ,牡3,57.0,荻野琢,矢作,栗東,2022100368,01112,American Pharoah  (米)  ,エクォ  Eqho(米)  ,Giant's Causeway  (米)  ,-3.2295142025192694,14
2,3,3,キャットデイ,牝3,55.0,川又,吉村,栗東,2022110124,01166,Mitole  ,Moon Pie  ,Mr. Greeley  ,-1.5849893728511704,9
3,3,4,リドルトリガー,牝3,55.0,斎藤,小島,美浦,2022110068,01178,American Pharoah  (米)  ,Rubina  ,Invincible Spirit  (愛)  ,-2.3973128818736495,12
4,4,5,エンジョイドライブ,牡3,57.0,古川吉,宮本,栗東,2022102713,01015,フォーウィールドライブ  Four Wheel Drive(米)  ,プリンセスメイク  ,キャプテンスティーヴ  Captain Steve(米)  ,-1.0265627270627837,5
5,4,6,ブレスドナイル,牝3,55.0,佐々木,北出,栗東,2022110061,01197,Gun Runner  (米)  ,Pioneer Queen  ,Pioneerof the Nile  ,1.6056979321978413,1
6,5,7,エンドレスバンカー,牡3,56.0,☆松本,安田,栗東,2022102860,01191,エピファネイア  ,ビートフォーセール  ,ハーツクライ  ,0.29627203282936126,2
7,5,8,ドゥラエテルノ,牡3,57.0,浜中,武幸,栗東,2022102722,01115,ドゥラメンテ  ,アイリスフィール  ,ハービンジャー  Harbinger(英)  ,-1.0330929731108465,6
8,6,9,タマモスノーダンス,牝3,52.0,▲柴田裕,緒方,栗東,2022104513,01212,サンダースノー  Thunder Snow(愛)  ,チャームダンス  ,アフリート  Afleet(加)  ,-1.689595708147746,10
9,6,10,アシャカルーク,牡3,57.0,泉谷,鈴木伸,美浦,2022104486,01182,シニスターミニスター  Sinister Minister(米)  ,アシャカダイキ  ,スマートファルコン  ,-1.0506738120274306,7
10,7,11,ホウオウハナビ,牝3,52.0,▲森田,奥村武,美浦,2022103575,01222,エピファネイア  ,ライジングリーズン  ,ブラックタイド  ,-0.5511505700107492,3
11,7,12,ハルフロンティア,牡3,54.0,▲舟山,池添,栗東,2022104724,01221,レイデオロ  ,カンデラ  ,ダイワメジャー  ,-1.5532122217915636,8
12,8,13,ホウオウサムレット,牡3,57.0,丹内,田中博,美浦,2022104969,01091,ブリックスアンドモルタル  Bricks and Mortar(米)  ,ビキニブロンド  ,キングカメハメハ  ,-2.134969763066009,11
13,8,14,ボールドハーテッド,牡3,54.0,▲和田陽,鈴木孝,栗東,2022103551,01223,マジェスティックウォリアー  Majestic Warrior(米)  ,フィアレス  ,スペシャルウィーク  ,-0.5631799510374081,4
