,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ベルウッドクレド,牡3,57.0,大野,辻,464(+10),美浦,2023103957,1096,シルバーステート,ラヴザットマスタング,Candy Ride,0.5647353700353631,8,-0.0058162536704235,8,,3,47.4,55.0,48.7,7
1,2,2,レッドラージャ,牡3,57.0,西塚,友道,514(+8),栗東,2023107227,1200,コントレイル,ボインビューティー,Giant's Causeway,0.802906129977102,6,0.0175484766997041,13,,12,41.1,44.4,42.7,13
2,2,3,トーセンブリラーレ,牡3,57.0,長浜,小笠,510(+10),美浦,2023105943,1214,トーセンレーヴ,トーセンガーネット,アグネスデジタル,0.6192085316199946,7,-0.0004723956202386,11,,15,41.7,43.3,45.1,11
3,3,4,ヘイジュード,牡3,57.0,浜中,堀,484(-2),美浦,2023105280,1115,キタサンブラック,キラーグレイシス,Congaree,-0.76777798462078,15,-0.136536814220136,1,,9,76.9,46.1,55.0,3
4,3,5,ウィロークリーク,牡3,57.0,田辺,中舘,480(+4),美浦,2023106981,1075,ラブリーデイ,クロウキャニオン,フレンチデピュティ,1.6129544000391838,3,0.0970148201812411,6,,6,51.8,47.6,53.2,4
5,4,6,マイネルクオリア,牡3,57.0,松岡,田村,502(0),美浦,2023106410,1085,ベンバトル,マイネランデブー,アグネスデジタル,-0.4907886257023884,13,-0.109363950145193,12,,7,41.7,46.7,45.2,10
6,4,7,ヴィサージュ,牡3,57.0,横山典,大久保,506(+8),栗東,2023105334,660,エピファネイア,メダリオンモチーフ,キングカメハメハ,1.451916613549602,4,0.081216892418607,5,,4,56.2,51.1,50.0,6
7,5,8,ボンドマティーニ,牡3,57.0,横山和,安田,468(+2),栗東,2023105337,1140,レイデオロ,ラクアミ,ダイワメジャー,-0.5355733962353039,14,-0.1137573697591102,10,,8,45.0,46.6,45.2,9
8,5,9,マテンロウゼロ,牡3,57.0,石橋脩,松永幹,470(+4),栗東,2023104676,1077,リオンリオン,タイセイアヴァンセ,ハービンジャー,2.1765958445259783,1,0.1523084690703185,14,,14,40.6,43.6,41.9,14
9,6,10,エーデルゼーレ,牡3,57.0,佐々木,堀,460(-10),美浦,2023103370,1197,コントレイル,カラライナ,Curlin,-0.0710151719794146,12,-0.0681838591668808,3,,10,57.5,45.7,58.0,2
10,6,11,オルフセン,牡3,57.0,岩田康,斎藤誠,492(+8),美浦,2023105642,5203,キズナ,スターズアラインド,Sea The Stars  Sea the Stars,0.191929953274705,10,-0.0423887449588865,4,,2,56.9,58.8,81.0,1
11,7,12,メイショウハチコウ,牡3,57.0,ディー,牧浦,510(+2),栗東,2023102039,5674,ロジャーバローズ,アモーレヴォレ,アグネスデジタル,0.4619365008149912,9,-0.0159008999228667,15,,13,39.3,44.2,40.2,15
12,7,13,ジャスティンシカゴ,牡3,57.0,原,宮田,506(+6),美浦,2023106924,1184,スワーヴリチャード,エリカブライト,キングカメハメハ,1.3620916022173994,5,0.072404991365833,7,,5,48.7,49.7,43.9,12
13,8,14,ミッキージャンプ,牡3,57.0,菅原明,池江,456(-10),栗東,2023105274,1179,サートゥルナーリア,オンディナドバイ,E Dubai,1.902107185957176,2,0.125380925577209,2,,1,58.1,82.5,47.4,8
14,8,15,ショウグンマサムネ,牡3,57.0,荻野極,佐藤悠,478(+2),栗東,2023103897,1160,スワーヴリチャード,ナオミノユメ,ジャングルポケット,0.1678208148016399,11,-0.0447538695443605,9,,11,47.0,44.7,52.7,5
