,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,リーゼントジェイド,セ5,58.0,松岡,矢嶋,476(0),美浦,2021104285,1085,シャンハイボビー,アルコセニョーラ,ステイゴールド,-0.1173491414468136,7,-0.2736588281198512,13,,13,42.8,42.2,43.0,14
1,2,2,スマートブル,牡4,58.0,木幡初,室井,504(+10),美浦,2022100497,1153,オーヴァルエース,エコロシンフォニー,ワイルドラッシュ,1.0671046503517383,1,0.0680754466493017,9,,10,47.3,46.0,44.5,9
2,2,3,ディープキング,牡9,58.0,西塚,田村,476(-10),美浦,2017104815,1200,ディープインパクト,ダリシア,Acatenango,0.4156329047392642,3,-0.1198847980314271,11,,3,45.5,55.7,44.0,11
3,3,4,レッドルイナール,セ4,55.0,▲佐藤,平岩,468(-6),美浦,2022101438,1207,ブリックスアンドモルタル,ハッピーグラス,ディープインパクト,-0.2107751028702945,9,-0.3006137447174706,10,,14,45.5,41.4,44.4,10
4,3,5,カンレイスキー,牡4,58.0,江田照,竹内,482(-16),美浦,2022106545,689,デクラレーションオブウォー,ナスノフィオナ,ホワイトマズル,0.2877142674356803,5,-0.1567914152849547,8,,7,47.6,48.6,50.1,6
5,4,6,カルフ,セ5,58.0,原,大和田,480(+4),美浦,2021103342,1184,カリフォルニアクローム,ミナレット,スズカマンボ,-0.1792327565061033,8,-0.2915132623399212,5,,5,50.3,50.4,51.8,5
6,4,7,スクレイピング,セ4,58.0,岩田康,尾関,494(-14),美浦,2022105076,5203,ナダル,ミスマリア,ハーツクライ,-0.7906920662129795,15,-0.4679292653958385,1,,6,83.1,48.7,61.1,2
7,5,8,ヴォラーレ,牡4,58.0,木幡育,松永康,418(-6),美浦,2022102880,1167,ハッピースプリント,ブリリアントアリス,シニスターミニスター,-0.6215673198627782,14,-0.4191340123098214,15,,15,41.9,41.2,42.9,15
8,5,9,コーシューパンジャ,牡4,56.0,△長浜,相沢,506(0),美浦,2022102769,1214,ゴールドドリーム,ココクイーン,キングカメハメハ,-0.4268126966435634,10,-0.3629441209146514,2,,1,55.4,81.2,81.0,1
9,6,10,レッドベルダンス,牡4,58.0,嶋田,手塚久,480(0),美浦,2022104897,1134,レイデオロ,ダンシングラグズ,Union Rags,-0.5947899463516522,13,-0.4114083024675216,4,,4,52.1,55.6,51.8,4
10,6,11,マテンロウノカゼ,牡5,58.0,横山典,昆,484(0),栗東,2021107052,660,ドゥラメンテ,ゼフィランサス,キングヘイロー,-0.5051096281069962,11,-0.3855340651366856,3,,2,53.4,56.7,53.6,3
11,7,12,ミスティマウンテン,牡4,58.0,荻野極,池上,456(+2),美浦,2022101684,1160,サンダースノー,ブルーミスト,スクリーンヒーロー,-0.1129746140019463,6,-0.2723967054653579,6,,11,49.1,44.6,46.7,8
12,7,13,ボーヌロマネ,牡4,58.0,北村宏,奥村武,466(0),美浦,2022102529,1043,マクフィ,リサプシュケ,ワイルドラッシュ,0.6109407293789213,2,-0.0635352989862794,14,,12,42.2,44.0,43.3,13
13,8,14,ビービーバザーク,牡4,58.0,浜中,武幸,484(+2),栗東,2022102397,1115,シニスターミニスター,カリビアンロマンス,コマンズ,0.3415242634466862,4,-0.1412663520959302,7,,9,49.1,46.3,48.1,7
14,8,15,ライズトゥザトップ,牝4,56.0,木幡巧,牧,502(+2),美浦,2022107284,1162,パイロ,クリスタルキャノン,クロフネ,-0.5788778554295474,12,-0.4068174042079371,12,,8,44.8,47.4,43.5,12
