,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,エコロガイア,牡5,57.0,中井,森秀,478(+4),栗東,2021110056,1141,Speightstown,Charge of Angels,Distorted Humor,0.1513056402445111,10,-0.6280609250297876,6,,11,51.2,46.7,50.8,5
1,2,2,ポールセン,牡4,57.0,丹内,斎藤誠,490(+4),美浦,2022110140,1091,Into Mischief,Separationofpowers,Candy Ride,1.8769520557681705,1,0.3373344640600919,3,,8,54.0,47.2,53.2,4
2,2,3,ショウナンアビアス,牡6,58.0,ゴンサルベ,加藤士,506(-4),美浦,2020104597,5675,ドレフォン,ショウナンカサロ,キングカメハメハ,-1.206963043000636,14,-1.3879305670109547,11,,3,42.9,49.5,43.4,11
3,3,4,ブレーザー,牡5,58.0,斎藤,伊坂,522(-10),美浦,2021100114,1178,シゲルカガ,シゲルアンドロメダ,Birdstone,1.025137295240056,5,-0.1392046663057295,10,,4,45.2,48.6,45.5,10
4,3,5,レアンダー,牡5,58.0,亀田,大根田,458(-2),栗東,2021100836,1176,シルバーステート,ミスエンピリカル,プリサイスエンド,-0.1912606168951771,12,-0.8197061439607332,15,,7,42.1,47.8,42.7,15
5,4,6,サフランヒーロー,セ5,58.0,黛,森一,450(-14),美浦,2021100895,1109,カレンブラックヒル,サフランブーケ,スターリングローズ,-0.0346579137340776,11,-0.7320963496304973,8,,14,46.6,45.6,46.3,9
6,4,7,エスカル,牡5,58.0,丸山,森秀,506(0),栗東,2021110069,1127,American Pharoah,Pretty Girl,Harlan's Holiday,0.4417916517011633,6,-0.4655514714519164,9,,15,46.6,45.4,46.5,7
7,5,8,サンライズパスカル,牡6,58.0,富田,石坂,544(+4),栗東,2020102343,1168,ミッキーアイル,ラブミーニキータ,クロフネ,0.1692422027470144,9,-0.6180264970147157,5,,13,52.2,45.7,48.6,6
8,5,9,ボディブロー,牡5,57.0,田山,森秀,538(+6),栗東,2021110057,1220,City of Light,Race to Urga,Bernstein,0.1771244754577564,8,-0.6136168394730285,14,,12,42.2,46.3,42.8,14
9,6,10,ユキマル,牡6,57.0,石川,尾形,496(-4),美浦,2020101174,1150,グレーターロンドン,キニナルーイ,シニスターミニスター,1.1964213412597926,3,-0.0433815435822174,1,,2,80.0,51.7,58.9,2
10,6,11,アルムラトゥール,牡6,58.0,横山琉,西園翔,500(0),栗東,2020105545,1192,コパノリッキー,チャーリーズ,キングカメハメハ,-0.9388576000291414,13,-1.2379416955328788,7,,6,46.6,48.0,46.5,8
11,7,12,スリーピース,セ4,58.0,吉田隼,武井,460(0),美浦,2022104972,1095,ミッキーアイル,ビバリーヒルズ,スニッツェル,0.4370879404769985,7,-0.4681829150005885,2,,1,61.1,85.7,80.8,1
12,7,13,エティエンヌ,セ7,58.0,長岡,吉田,510(-2),栗東,2019105761,1142,ジョーカプチーノ,ジェルヴェーズ,メイショウサムソン,1.13065501996832,4,-0.0801738451574647,13,,5,42.5,48.3,43.0,13
13,8,14,グッジョブ,牡6,58.0,菊沢,牧浦,466(+12),栗東,2020101182,1161,ベストウォーリア,ハッピーロングラン,ネオユニヴァース,-1.8600398027217904,15,-1.7532877380309746,12,,9,42.7,46.9,43.3,12
14,8,15,ルディック,牡5,58.0,小沢,高野,530(-2),栗東,2021110008,1185,Into Mischief,ミスベジル,Medaglia d'Oro,1.2017012011480035,2,-0.0404277795055985,4,,10,54.0,46.9,57.6,3
