,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,メランジェ,牝4,56.0,丹内,田中剛,452(0),美浦,2022105047,1091,スワーヴリチャード,ボシンシェ,Kingmambo,-0.4597080686419905,8,-0.09862846495118124,8,,
1,1,2,ウインレオネッサ,牝4,54.0,△田山,長谷川,432(+10),栗東,2022106729,1220,エピファネイア,セルフプリザヴェーション,Lion Heart,-1.5709682922568058,13,-0.26643208362199844,13,,
2,2,3,マーゴットカーラ,牝4,54.0,△舟山,石坂,428(+14),栗東,2022100492,1221,エピファネイア,ベラルーナ,ディープインパクト,-2.103398630843675,15,-0.34683065778708383,15,,
3,2,4,ストレイトアスク,牝5,53.0,▲和田陽,藤原,436(-6),栗東,2021102312,1223,ロードカナロア,ストレイトガール,フジキセキ,0.4417861681506237,5,0.037499862086934524,5,,
4,3,5,ラブリーガール,牝4,56.0,武藤,勢司,450(-4),美浦,2022102696,1169,サートゥルナーリア,カラレイア,エンパイアメーカー,0.7617760762735136,4,0.08581929562743994,4,,
5,3,6,デュアルアップ,牝5,54.0,◇今村,高橋文,474(-8),美浦,2021104681,1193,リアルスティール,マッテンタルト,キングカメハメハ,-0.6540317409065405,10,-0.12797192088207224,10,,
6,4,7,ラヴスコール,牝5,56.0,斎藤,加藤征,426(+6),美浦,2021105473,1178,ドゥラメンテ,カレドニアレディ,Firebreak,-0.3553979165521086,7,-0.08287731988828319,7,,
7,4,8,ココボロ,牝5,56.0,野中,松山,526(+2),美浦,2021106419,1158,ビッグアーサー,シルクヴァルキリー,マーベラスサンデー,-0.6011508931777516,9,-0.11998675465484389,9,,
8,5,9,ルージュベルベット,牝5,56.0,ゴンサルベ,浅利,450(+6),美浦,2021105749,5675,ドレフォン,プラトリーナ,ディープインパクト,-1.6068371016960346,14,-0.27184838116726434,14,,
9,5,10,キタノクニカラ,牝4,53.0,▲遠藤,奥平,396(+10),美浦,2022103316,1218,ダノンバラード,キタノリツメイ,アイルハヴアナザー,-0.9461262111114023,11,-0.1720790598334439,11,,
10,6,11,ユメシバイ,牝4,53.0,▲小林美,松永幹,456(+16),栗東,2022103880,1206,ディスクリートキャット,ファートゥア,エピファネイア,-0.27671277177766623,6,-0.07099562760037023,6,,
11,6,12,ロンドンアームズ,牝5,56.0,菊沢,伊坂,474(+2),美浦,2021105956,1161,グレーターロンドン,エンブレマータ,ウォーエンブレム,1.4739801065262619,2,0.1933642351192866,2,,
12,7,13,ベルサ,牝4,54.0,◇永島,鈴木孝,466(0),栗東,2022103473,1187,マクフィ,ローズアダージョ,ディープインパクト,-1.2332581247676573,12,-0.2154368378979425,12,,
13,7,14,マリーヌ,牝4,56.0,亀田,斉藤崇,484(-2),栗東,2022104990,1176,リアルスティール,フィールザレース,Orpen,1.5776866690887257,1,0.20902423635759684,1,,
14,8,15,ルージュナリッシュ,牝4,56.0,石川,手塚徳,454(+4),美浦,2022105162,1150,ドレフォン,レッドラヴィータ,スペシャルウィーク,-2.638458909376607,16,-0.42762636075283905,16,,
15,8,16,ラブカムーン,牝5,52.0,★河原田,千田,480(+4),栗東,2021106586,1204,アドマイヤムーン,ラブカーナ,オース,0.9043575335683612,3,0.1073495222845286,3,,
