,race_time,race_id,race_name
0,0950,202506030401,3歳未勝利
1,1005,202509020401,3歳未勝利
2,1020,202506030402,3歳未勝利
3,1035,202509020402,3歳未勝利
4,1050,202506030403,3歳未勝利
5,1105,202509020403,3歳未勝利
6,1120,202506030404,4歳以上障害未勝利
7,1135,202509020404,3歳未勝利
8,1210,202506030405,3歳未勝利
9,1225,202509020405,3歳1勝クラス
10,1240,202506030406,3歳1勝クラス
11,1255,202509020406,4歳以上1勝クラス
12,1310,202506030407,3歳1勝クラス
13,1325,202509020407,4歳以上2勝クラス
14,1340,202506030408,4歳以上1勝クラス
15,1355,202509020408,4歳以上2勝クラス
16,1415,202506030409,安房特別
17,1425,202509020409,バイオレットS
18,1450,202506030410,アリエスS
19,1501,202509020410,夢洲S
20,1530,202506030411,美浦S
21,1540,202509020411,大阪杯
22,1610,202506030412,4歳以上2勝クラス
23,1630,202509020412,陽春S
