,race_time,race_id,race_name
0,0950,202408010301,3歳未勝利
1,1005,202406010301,3歳未勝利
2,1020,202408010302,3歳未勝利
3,1035,202406010302,3歳未勝利
4,1050,202408010303,3歳新馬
5,1105,202406010303,3歳未勝利
6,1120,202408010304,3歳1勝クラス
7,1135,202406010304,3歳新馬
8,1210,202408010305,3歳新馬
9,1225,202406010305,3歳新馬
10,1240,202408010306,3歳未勝利
11,1255,202406010306,3歳1勝クラス
12,1315,202408010307,4歳以上1勝クラス
13,1325,202406010307,4歳以上1勝クラス
14,1350,202408010308,4歳以上1勝クラス
15,1400,202406010308,中山新春JS
16,1425,202408010309,蹴上特別
17,1435,202406010309,成田特別
18,1501,202408010310,寿S
19,1510,202406010310,招福S
20,1535,202408010311,シンザン記念
21,1545,202406010311,カーバンクルS
22,1610,202408010312,4歳以上2勝クラス
23,1625,202406010312,4歳以上2勝クラス
