,race_time,race_id,race_name
0,0940,202405021201,3歳未勝利
1,0955,202408031201,3歳未勝利
2,1010,202405021202,3歳未勝利
3,1025,202408031202,3歳未勝利
4,1040,202405021203,3歳未勝利
5,1055,202408031203,3歳未勝利
6,1110,202405021204,3歳未勝利
7,1125,202408031204,4歳以上障害未勝利
8,1210,202405021205,3歳1勝クラス
9,1225,202408031205,3歳未勝利
10,1240,202405021206,4歳以上1勝クラス
11,1255,202408031206,3歳1勝クラス
12,1310,202405021207,4歳以上1勝クラス
13,1325,202408031207,4歳以上1勝クラス
14,1345,202405021208,青嵐賞
15,1400,202408031208,4歳以上2勝クラス
16,1420,202405021209,むらさき賞
17,1435,202408031209,與杼特別
18,1455,202405021210,ディープインパクトC
19,1515,202408031210,安土城S
20,1540,202405021211,日本ダービー
21,1605,202408031211,白百合S
22,1640,202408031212,渡月橋S
23,1700,202405021212,目黒記念
