,race_time,race_id,race_name
0,0950,202505050501,2歳未勝利
1,1005,202508040601,2歳未勝利
2,1020,202505050502,2歳未勝利
3,1035,202508040602,2歳未勝利
4,1050,202505050503,2歳未勝利
5,1105,202508040603,2歳未勝利
6,1120,202505050504,2歳新馬
7,1135,202508040604,2歳新馬
8,1210,202505050505,2歳新馬
9,1225,202508040605,2歳新馬
10,1240,202505050506,3歳以上1勝クラス
11,1255,202508040606,3歳以上1勝クラス
12,1310,202505050507,3歳以上1勝クラス
13,1325,202508040607,3歳以上1勝クラス
14,1340,202505050508,3歳以上2勝クラス
15,1355,202508040608,3歳以上2勝クラス
16,1410,202505050509,赤松賞
17,1425,202508040609,花見小路特別
18,1445,202505050510,秋色S
19,1500,202508040610,レジェンドトレーナーC
20,1525,202505050511,霜月S
21,1540,202508040611,マイルCS
22,1605,202505050512,3歳以上2勝クラス
23,1620,202508040612,醍醐S
