,race_time,race_id,race_name
0,0950,202510010701,3歳未勝利
1,1001,202508010501,3歳未勝利
2,1010,202505010501,3歳未勝利
3,1020,202510010702,3歳未勝利
4,1030,202508010502,3歳未勝利
5,1040,202505010502,3歳新馬
6,1050,202510010703,3歳未勝利
7,1100,202508010503,3歳未勝利
8,1110,202505010503,3歳未勝利
9,1120,202510010704,4歳以上障害未勝利
10,1130,202508010504,3歳未勝利
11,1140,202505010504,4歳以上1勝クラス
12,1210,202510010705,3歳未勝利
13,1220,202508010505,3歳新馬
14,1230,202505010505,3歳未勝利
15,1240,202510010706,4歳以上1勝クラス
16,1250,202508010506,3歳未勝利
17,1300,202505010506,3歳未勝利
18,1310,202510010707,4歳以上1勝クラス
19,1320,202508010507,4歳以上1勝クラス
20,1330,202505010507,3歳1勝クラス
21,1340,202510010708,小倉JS
22,1350,202508010508,4歳以上1勝クラス
23,1401,202505010508,4歳以上2勝クラス
24,1415,202510010709,あすなろ賞
25,1425,202508010509,こぶし賞
26,1435,202505010509,箱根特別
27,1450,202510010710,太宰府特別
28,1501,202508010510,飛鳥S
29,1510,202505010510,銀蹄S
30,1525,202510010711,下関S
31,1535,202508010511,洛陽S
32,1545,202505010511,クイーンC
33,1601,202510010712,4歳以上1勝クラス
34,1610,202508010512,4歳以上2勝クラス
35,1625,202505010512,4歳以上1勝クラス
