,race_time,race_id,race_name
0,0935,202404020301,2歳未勝利
1,0950,202401010501,2歳未勝利
2,1005,202404020302,2歳未勝利
3,1020,202401010502,3歳未勝利
4,1035,202404020303,2歳新馬
5,1050,202401010503,3歳未勝利
6,1105,202404020304,2歳新馬
7,1120,202401010504,3歳未勝利
8,1135,202404020305,3歳未勝利
9,1210,202401010505,2歳新馬
10,1240,202401010506,3歳未勝利
11,1315,202401010507,3歳以上1勝クラス
12,1350,202401010508,3歳以上1勝クラス
13,1425,202401010509,旭川特別
14,1501,202401010510,苫小牧特別
15,1510,202404020306,柳都S
16,1535,202401010511,札幌日経OP
17,1545,202404020307,新潟日報賞
18,1610,202401010512,3歳以上1勝クラス
19,1620,202404020308,3歳以上1勝クラス
20,1650,202404020309,3歳未勝利
21,1720,202404020310,3歳未勝利
22,1750,202404020311,月岡温泉特別
23,1825,202404020312,3歳以上1勝クラス
