,race_time,race_id,race_name,grade
0,0950,202602010901,2歳未勝利,
1,0955,202610020501,2歳未勝利,
2,1005,202603020501,3歳以上障害OP,
3,1020,202602010902,3歳未勝利,
4,1030,202610020502,3歳未勝利,
5,1040,202603020502,3歳未勝利,
6,1050,202602010903,3歳未勝利,
7,1100,202610020503,3歳未勝利,
8,1110,202603020503,2歳未勝利,
9,1120,202602010904,3歳未勝利,
10,1130,202610020504,3歳未勝利,
11,1140,202603020504,3歳未勝利,
12,1210,202602010905,2歳新馬,
13,1220,202610020505,2歳新馬,
14,1230,202603020505,2歳新馬,
15,1240,202602010906,3歳未勝利,
16,1250,202610020506,3歳未勝利,
17,1300,202603020506,3歳未勝利,
18,1310,202602010907,3歳以上1勝クラス,
19,1320,202610020507,3歳以上1勝クラス,
20,1330,202603020507,3歳以上1勝クラス,
21,1340,202602010908,3歳以上1勝クラス,
22,1350,202610020508,3歳以上1勝クラス,
23,1400,202603020508,3歳以上1勝クラス,
24,1410,202602010909,北斗特別,
25,1420,202610020509,英彦山特別,
26,1435,202603020509,信夫山特別,
27,1445,202602010910,HTB杯,
28,1455,202610020510,耶馬渓特別,
29,1510,202603020510,会津S,
30,1520,202602010911,五稜郭S,
31,1530,202610020511,釜山S,
32,1545,202603020511,安達太良S,
33,1605,202602010912,3歳以上1勝クラス,
34,1615,202610020512,3歳以上1勝クラス,
35,1630,202603020512,3歳以上1勝クラス,
