,race_time,race_id,race_name
0,0945,202609030301,3歳未勝利
1,0955,202605030301,3歳未勝利
2,1005,202602010101,3歳未勝利
3,1015,202609030302,3歳未勝利
4,1025,202605030302,3歳未勝利
5,1035,202602010102,3歳未勝利
6,1045,202609030303,3歳未勝利
7,1055,202605030303,3歳未勝利
8,1105,202602010103,3歳未勝利
9,1120,202609030304,3歳未勝利
10,1130,202605030304,東京JS
11,1140,202602010104,3歳未勝利
12,1210,202609030305,2歳新馬
13,1220,202605030305,2歳新馬
14,1230,202602010105,2歳新馬
15,1240,202609030306,2歳新馬
16,1250,202605030306,2歳新馬
17,1300,202602010106,3歳未勝利
18,1310,202609030307,3歳以上1勝クラス
19,1320,202605030307,3歳未勝利
20,1330,202602010107,3歳以上1勝クラス
21,1340,202609030308,3歳以上1勝クラス
22,1350,202605030308,3歳以上1勝クラス
23,1400,202602010108,3歳以上1勝クラス
24,1410,202609030309,三田特別
25,1420,202605030309,日野特別
26,1431,202602010109,奥尻特別
27,1445,202609030310,安芸特別
28,1455,202605030310,夏至S
29,1505,202602010110,松前特別
30,1520,202609030311,三宮S
31,1530,202605030311,ジューンS
32,1545,202602010111,函館スプリントS
33,1605,202609030312,3歳以上1勝クラス
34,1615,202605030312,3歳以上1勝クラス
35,1630,202602010112,3歳以上1勝クラス
