,race_time,race_id,race_name
0,0950,202407030301,2歳未勝利
1,1005,202406040301,2歳未勝利
2,1020,202407030302,2歳未勝利
3,1035,202406040302,2歳未勝利
4,1050,202407030303,2歳未勝利
5,1105,202406040303,2歳未勝利
6,1120,202407030304,3歳以上1勝クラス
7,1135,202406040304,2歳新馬
8,1210,202407030305,2歳新馬
9,1225,202406040305,2歳新馬
10,1240,202407030306,3歳以上1勝クラス
11,1255,202406040306,3歳以上1勝クラス
12,1315,202407030307,3歳以上1勝クラス
13,1325,202406040307,3歳以上1勝クラス
14,1350,202407030308,阪神ジャンプS
15,1401,202406040308,3歳以上1勝クラス
16,1425,202407030309,ききょうS
17,1435,202406040309,松戸特別
18,1501,202407030310,恵那特別
19,1510,202406040310,御宿特別
20,1535,202407030311,ケフェウスS
21,1545,202406040311,初風S
22,1610,202407030312,3歳以上1勝クラス
23,1630,202406040312,3歳以上1勝クラス
