,race_time,race_id,race_name
0,0945,202604010401,3歳未勝利
1,0955,202608030601,3歳未勝利
2,1005,202605020601,3歳未勝利
3,1015,202604010402,3歳未勝利
4,1025,202608030602,3歳未勝利
5,1035,202605020602,3歳未勝利
6,1045,202604010403,3歳未勝利
7,1055,202608030603,3歳未勝利
8,1105,202605020603,3歳未勝利
9,1115,202604010404,4歳以上障害未勝利
10,1125,202608030604,3歳未勝利
11,1135,202605020604,3歳未勝利
12,1205,202604010405,3歳未勝利
13,1215,202608030605,3歳未勝利
14,1225,202605020605,3歳1勝クラス
15,1235,202604010406,3歳未勝利
16,1245,202608030606,4歳以上1勝クラス
17,1255,202605020606,4歳以上1勝クラス
18,1305,202604010407,4歳以上1勝クラス
19,1315,202608030607,3歳1勝クラス
20,1325,202605020607,4歳以上1勝クラス
21,1335,202604010408,4歳以上1勝クラス
22,1345,202608030608,4歳以上1勝クラス
23,1355,202605020608,4歳以上2勝クラス
24,1405,202604010409,荒川峡特別
25,1415,202608030609,烏丸S
26,1425,202605020609,日吉特別
27,1440,202604010410,五泉特別
28,1450,202608030610,橘S
29,1501,202605020610,メトロポリタンS
30,1515,202604010411,谷川岳S
31,1525,202608030611,平城京S
32,1540,202605020611,NHKマイルC
33,1601,202604010412,4歳以上1勝クラス
34,1610,202608030612,4歳以上2勝クラス
35,1630,202605020612,立夏S
