,race_time,race_id,race_name
0,0950,202410010201,3歳未勝利
1,1001,202408010501,3歳未勝利
2,1010,202406010501,3歳未勝利
3,1020,202410010202,3歳未勝利
4,1030,202408010502,3歳未勝利
5,1040,202406010502,3歳未勝利
6,1050,202410010203,4歳以上1勝クラス
7,1100,202408010503,3歳新馬
8,1110,202406010503,3歳新馬
9,1120,202410010204,4歳以上障害未勝利
10,1130,202408010504,3歳1勝クラス
11,1140,202406010504,3歳新馬
12,1210,202410010205,3歳新馬
13,1220,202408010505,3歳新馬
14,1230,202406010505,3歳未勝利
15,1240,202410010206,3歳未勝利
16,1250,202408010506,3歳未勝利
17,1300,202406010506,4歳以上1勝クラス
18,1310,202410010207,3歳未勝利
19,1320,202408010507,4歳以上1勝クラス
20,1330,202406010507,4歳以上2勝クラス
21,1340,202410010208,4歳以上1勝クラス
22,1350,202408010508,4歳以上2勝クラス
23,1401,202406010508,4歳以上2勝クラス
24,1415,202410010209,玄海特別
25,1425,202408010509,逢坂山特別
26,1435,202406010509,サンライズS
27,1450,202410010210,壇之浦S
28,1501,202408010510,雅S
29,1510,202406010510,ジャニュアリーS
30,1525,202410010211,門司S
31,1535,202408010511,日経新春杯
32,1545,202406010511,京成杯
33,1601,202410010212,4歳以上1勝クラス
34,1610,202408010512,4歳以上2勝クラス
35,1625,202406010512,4歳以上1勝クラス
