,race_time,race_id,race_name
0,0950,202403030201,2歳未勝利
1,1000,202405050201,2歳未勝利
2,1010,202408060201,2歳未勝利
3,1020,202403030202,2歳未勝利
4,1030,202405050202,2歳未勝利
5,1040,202408060202,2歳未勝利
6,1050,202403030203,3歳以上1勝クラス
7,1100,202405050203,2歳未勝利
8,1110,202408060203,2歳未勝利
9,1120,202403030204,3歳以上障害未勝利
10,1130,202405050204,2歳新馬
11,1140,202408060204,2歳新馬
12,1210,202403030205,3歳以上障害未勝利
13,1220,202405050205,2歳新馬
14,1230,202408060205,2歳新馬
15,1245,202403030206,2歳新馬
16,1255,202405050206,3歳以上1勝クラス
17,1305,202408060206,3歳以上1勝クラス
18,1315,202403030207,3歳以上1勝クラス
19,1325,202405050207,3歳以上1勝クラス
20,1335,202408060207,3歳以上2勝クラス
21,1345,202403030208,3歳以上1勝クラス
22,1355,202405050208,3歳以上2勝クラス
23,1405,202408060208,3歳以上2勝クラス
24,1415,202403030209,土湯温泉特別
25,1425,202405050209,百日草特別
26,1435,202408060209,もちの木賞
27,1450,202403030210,河北新報杯
28,1501,202405050210,錦秋S
29,1510,202408060210,醍醐S
30,1525,202403030211,みちのくS
31,1535,202405050211,アルゼンチン共和国杯
32,1545,202408060211,みやこS
33,1601,202403030212,3歳以上1勝クラス
34,1610,202405050212,3歳以上2勝クラス
35,1625,202408060212,3歳以上1勝クラス
