,race_time,race_id,race_name
0,0945,202610010601,3歳未勝利
1,0955,202608020401,3歳未勝利
2,1005,202605010401,3歳未勝利
3,1015,202610010602,3歳未勝利
4,1025,202608020402,3歳未勝利
5,1035,202605010402,3歳未勝利
6,1045,202610010603,4歳以上1勝クラス
7,1055,202608020403,3歳未勝利
8,1105,202605010403,3歳未勝利
9,1115,202610010604,4歳以上障害未勝利
10,1125,202608020404,4歳以上1勝クラス
11,1135,202605010404,3歳新馬
12,1205,202610010605,3歳新馬
13,1215,202608020405,3歳新馬
14,1225,202605010405,3歳新馬
15,1235,202610010606,3歳未勝利
16,1245,202608020406,3歳未勝利
17,1255,202605010406,3歳未勝利
18,1305,202610010607,4歳以上1勝クラス
19,1315,202608020407,4歳以上1勝クラス
20,1325,202605010407,4歳以上2勝クラス
21,1335,202610010608,4歳以上1勝クラス
22,1345,202608020408,4歳以上2勝クラス
23,1355,202605010408,4歳以上2勝クラス
24,1405,202610010609,かささぎ賞
25,1415,202608020409,石清水S
26,1425,202605010409,ゆりかもめ賞
27,1440,202610010610,由布院特別
28,1450,202608020410,大和S
29,1500,202605010410,初音S
30,1515,202610010611,小倉日経賞
31,1530,202608020411,きさらぎ賞
32,1545,202605010411,東京新聞杯
33,1600,202610010612,4歳以上1勝クラス
34,1610,202608020412,4歳以上2勝クラス
35,1625,202605010412,4歳以上1勝クラス
