,race_time,race_id,race_name
0,0935,202507030701,2歳未勝利
1,0945,202504020701,2歳未勝利
2,0955,202501010701,2歳未勝利
3,1005,202507030702,2歳新馬
4,1015,202504020702,3歳未勝利
5,1025,202501010702,3歳未勝利
6,1035,202507030703,3歳未勝利
7,1045,202504020703,3歳未勝利
8,1055,202501010703,3歳未勝利
9,1105,202507030704,3歳未勝利
10,1115,202504020704,2歳新馬
11,1125,202501010704,3歳未勝利
12,1140,202507030705,3歳未勝利
13,1145,202504020705,2歳新馬
14,1215,202501010705,2歳新馬
15,1245,202501010706,3歳未勝利
16,1315,202501010707,3歳以上1勝クラス
17,1345,202501010708,3歳以上1勝クラス
18,1415,202501010709,コスモス賞
19,1450,202501010710,知床特別
20,1501,202507030706,知多特別
21,1510,202504020706,中郷特別
22,1525,202501010711,大雪HC
23,1535,202507030707,高山S
24,1545,202504020707,上越S
25,1601,202501010712,石狩特別
26,1610,202507030708,長久手特別
27,1620,202504020708,瀬波温泉特別
28,1645,202507030709,3歳以上1勝クラス
29,1655,202504020709,新潟JS
30,1715,202507030710,3歳以上1勝クラス
31,1730,202504020710,3歳未勝利
32,1745,202507030711,3歳未勝利
33,1755,202504020711,3歳以上1勝クラス
34,1815,202507030712,3歳以上1勝クラス
35,1825,202504020712,3歳未勝利
