,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,チアファンファーレ,牝3,55.0,吉村,田中博,412(0),美浦,2023104471,1216,ハービンジャー,アリシア,キズナ,-0.1192411715568984,9,-0.1042466002897523,13,,9,43.9,45.6,43.8,13
1,2,2,アデルバローズ,牝3,55.0,大野,森一,360(+2),美浦,2023104943,1096,レイデオロ,キャンディバローズ,ディープインパクト,0.8025805939319983,5,-0.0473365484111682,14,,12,43.9,44.2,43.8,14
2,3,3,ナイトバード,牡3,57.0,三浦,田村,438(0),美浦,2023103429,1122,キズナ,シングフォーユー,ジャスタウェイ,-0.5385507446587796,11,-0.1301333068655718,4,,4,55.2,52.1,76.7,1
3,3,4,ヘイジュード,牡3,57.0,キング,堀,490(-2),美浦,2023105280,5643,キタサンブラック,キラーグレイシス,Congaree,0.1599492534806726,6,-0.0870103598713397,1,,11,78.8,44.3,60.2,2
4,4,5,プロミスライン,牝3,55.0,杉原,森一,448(-2),美浦,2023104884,1135,キズナ,スマッシュハート,キングカメハメハ,-0.5296107652085048,10,-0.1295813838004457,9,,2,44.2,54.9,44.0,9
5,4,6,ガードオブオナー,牡3,57.0,ルメール,林,516(+4),美浦,2023107327,5339,サトノダイヤモンド,ルミナスパレード,シンボリクリスエス,-1.4503677825049368,14,-0.1864257018494118,2,,5,59.1,48.9,59.6,3
6,5,7,セイントクーヤ,牡3,57.0,原,黒岩,492(+12),美浦,2023103175,1184,St Mark's Basilica,メソスフェリック,Le Havre,2.0350568653628494,2,0.0287522262003252,8,,8,44.4,46.2,44.3,8
7,5,8,オウケンサクラコ,牝3,55.0,木幡巧,田中勝,426(-4),美浦,2023105601,1162,レインボーライン,オウケンサクラブ,オウケンブルースリ,2.224265359663132,1,0.0404332969122833,12,,14,43.9,43.5,43.8,11
8,6,9,ゴールデンパゴーダ,牝3,55.0,菅原明,上原佑,396(+2),美浦,2023101116,1179,バゴ,カリビアンゴールド,ステイゴールド,1.892227486572644,3,0.0199344398764955,7,,6,44.5,48.5,44.4,7
9,6,10,ハイランドパレス,牡3,57.0,荻野極,鹿戸,542(+4),美浦,2023106875,1160,Palace Pier,インカーヴィル,Wootton Bassett,0.0555019262551741,8,-0.093458572566589,11,,3,43.9,52.7,43.8,12
10,7,11,ラブトゥエニイワン,牡3,57.0,岩田康,尾関,466(-4),美浦,2023106827,5203,ロードカナロア,アカノニジュウイチ,ブラックタイド,-0.6891881510599877,12,-0.1394331335067897,10,,7,44.1,47.8,43.9,10
11,7,12,シェリーシュシュ,牝3,55.0,丸田,大竹,454(+4),美浦,2023106183,1117,ゴールドシップ,アイワナビリーヴ,ジャスタウェイ,-0.7384462794066833,13,-0.1424741580785686,6,,13,47.4,43.8,45.4,6
12,8,13,アグアフレスカ,牝3,53.0,△長浜,国枝,500(-2),美浦,2023103579,1214,ブリックスアンドモルタル,ラセレシオン,ゼンノロブロイ,0.1556935988521753,7,-0.0872730891046386,5,,10,48.2,45.0,47.7,5
13,8,14,プレイザリード,牡3,57.0,田辺,加藤士,486(+4),美浦,2023103471,1075,キズナ,ダンスアミーガ,サクラバクシンオー,1.17079622361013,4,-0.0246042032095182,3,,1,58.5,82.4,58.5,4
