,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ダンツアラーム,牝3,55.0,丸山,本田,434(+2),栗東,2023104027,1127,リアルスティール,ビクトリアスマイル,ノヴェリスト,-0.7504607750313397,15,-1.072142122054808,9,,15,49.6,42.2,45.7,10
1,1,2,ジュエルブリス,牝3,55.0,富田,宮地,446(-2),栗東,2023100096,1168,ダノンスマッシュ,ジェンメオ,ディープブリランテ,1.3675727853381734,2,0.4334422545075592,1,,2,82.5,60.8,83.3,1
2,2,3,セランディア,牝3,55.0,中井,小野,452(0),美浦,2023106156,1141,ベンバトル,ファド,ダイワメジャー,1.3757940993589286,1,0.43928629880226,15,,3,42.3,58.7,44.2,13
3,2,4,グローリアスダンス,牝3,52.0,▲石田,粕谷,418(-4),美浦,2023102402,1203,ミッキーグローリー,バウンシーダンス,No Nay Never,1.032476859385576,3,0.1952424449276238,8,,7,50.2,51.6,47.8,7
4,3,5,テリオスルミ,牝3,52.0,▲和田陽,高柳瑞,450(+4),美浦,2023104449,1223,サトノダイヤモンド,ミッキーパール,タニノギムレット,-0.8005514709152433,16,-1.1077486254384394,11,,6,45.5,51.6,45.3,12
5,3,6,テクノピーチ,牝3,55.0,西塚,橋口,448(-8),栗東,2023102739,1200,モーリス,ラルシュドール,シンボリクリスエス,0.0425483497067879,11,-0.5084389914637957,16,,8,41.2,50.8,43.3,16
6,4,7,レガリアーナ,牝3,52.0,▲森田,安達,370(-16),栗東,2023103763,1222,トーセンラー,オルトルート,ローエングリン,0.764510345749219,6,0.0047609511866086,13,,4,44.2,53.7,44.0,14
7,4,8,ハッピーローヴァー,牝3,55.0,浜中,渡辺,422(+2),栗東,2023106862,1115,リアルスティール,アーズローヴァー,キンシャサノキセキ,0.2600684354402525,9,-0.3538168698900109,2,,11,59.3,44.6,60.5,3
8,5,9,メカニックバレエ,牝3,55.0,丹内,中村,410(-8),栗東,2023105791,1091,ダノンプレミアム,エトワールブリエ,ロードカナロア,-0.1041300719412633,12,-0.6127039776964057,7,,16,51.1,42.1,46.4,9
9,5,10,ブライトエンジェル,牝3,55.0,角田和,角田,454(+2),栗東,2023104374,1186,コントレイル,イベリス,ロードカナロア,0.6994825628093241,7,-0.0414634410367676,4,,13,54.4,43.7,53.0,4
10,6,11,エリースノー,牝3,52.0,▲小林美,武市,428(-6),美浦,2023103226,1206,サンダースノー,エリーティアラ,ケイムホーム,-0.1043108057572829,13,-0.6128324506416919,18,,17,40.7,41.5,43.2,18
11,6,12,エンチャンテッド,牝3,51.0,★河原田,佐藤吉,404(+8),美浦,2023104082,1204,ミスターメロディ,ヒシガーネット,マンハッタンカフェ,-0.9043652914596833,17,-1.1815437102791584,17,,14,41.0,42.8,43.3,17
12,7,13,ダブルチャレンジ,牝3,55.0,長岡,深山,440(+4),美浦,2023104875,1142,シャンハイボビー,ペプチドサクラ,キズナ,-0.6370147205948192,14,-0.9915000537051116,6,,12,52.1,43.7,50.6,6
13,7,14,エボニードール,牝3,55.0,菊沢,寺島,434(+4),栗東,2023102889,1161,キタサンブラック,ヴィクタシア,Bluegrass Cat,-2.068216425461723,18,-2.008856419947537,10,,18,47.5,41.0,47.1,8
14,7,15,ルビーブロンド,牝3,53.0,△柴田裕,笹田,440(+2),栗東,2023105736,1212,モズアスコット,エナジーピエトラ,サウスヴィグラス,0.0972327837122054,10,-0.4695670722363455,12,,10,44.5,46.5,45.6,11
15,8,16,シルヴァークラウン,牝3,52.0,▲古川奈,秋山,400(0),栗東,2023103428,1190,ジャスタウェイ,シルヴァーカップ,Almutawakel,0.5423918027835343,8,-0.1531299407667695,14,,9,42.4,50.0,43.5,15
16,8,17,マティンデ,牝3,55.0,小沢,清水久,440(-14),栗東,2023104867,1185,ビッグアーサー,ジョンブドール,ステイゴールド,1.0316651191758306,4,0.1946654269801809,5,,5,53.5,52.6,51.7,5
17,8,18,ムーンリットアイル,牝3,55.0,吉田隼,武英,446(+4),栗東,2023107269,1095,ミッキーアイル,ムーングロウ,Nayef,0.8117784984363345,5,0.0383610760978825,3,,1,58.1,82.1,61.4,2
