,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id,通過,上り
201905010306,1,8,12,ミライオー,牡3,56.0,ミナリク,0:2:27.4,,7.2,3.0,524,[東] 加藤征弘,2400,晴,芝,良,2019年02月02日,未勝利,2016104639,05517,10-9-8-6,34.4
201905010306,2,8,11,エンシュラウド,牡3,56.0,ルメール,0:2:27.4,クビ,1.8,1.0,480,[東] 藤沢和雄,2400,晴,芝,良,2019年02月02日,未勝利,2016110030,05339,2-2-1-1,34.8
201905010306,3,5,5,ポベーダテソーロ,牡3,56.0,田辺裕信,0:2:27.5,クビ,12.9,5.0,452,[西] 小崎憲,2400,晴,芝,良,2019年02月02日,未勝利,2016103607,01075,9-9-10-10,34.2
201905010306,4,2,2,フロントランナー,牡3,55.0,武藤雅,0:2:27.7,1.1/4,45.2,7.0,430,[東] 田村康仁,2400,晴,芝,良,2019年02月02日,未勝利,2016100026,01169,7-6-7-7,34.6
201905010306,5,6,7,ホウオウビクトリー,牡3,56.0,大野拓弥,0:2:27.7,アタマ,3.8,2.0,468,[東] 斎藤誠,2400,晴,芝,良,2019年02月02日,未勝利,2016105515,01096,3-3-2-2,35.1
201905010306,6,7,9,フライクーゲル,牡3,56.0,ブロンデ,0:2:27.8,1/2,78.1,11.0,478,[東] 黒岩陽一,2400,晴,芝,良,2019年02月02日,未勝利,2016102337,05469,5-6-4-4,35.0
201905010306,7,3,3,エコロドリーム,牡3,56.0,柴田善臣,0:2:27.8,クビ,61.5,8.0,480,[東] 岩戸孝樹,2400,晴,芝,良,2019年02月02日,未勝利,2016106547,00641,3-3-4-7,34.7
201905010306,8,4,4,トーセンオリンピア,牡3,56.0,内田博幸,0:2:27.9,クビ,8.6,4.0,490,[東] 池上昌和,2400,晴,芝,良,2019年02月02日,未勝利,2016103842,00422,12-12-12-10,34.6
201905010306,9,5,6,レイヴンキング,牡3,54.0,横山武史,0:2:28.1,1.1/2,68.1,10.0,522,[東] 尾形和幸,2400,晴,芝,良,2019年02月02日,未勝利,2016105496,01170,1-1-2-4,35.2
201905010306,10,1,1,ジョブックビザーレ,牡3,56.0,岩田康誠,0:2:29.2,7,131.1,12.0,440,[東] 小桧山悟,2400,晴,芝,良,2019年02月02日,未勝利,2016105410,05203,11-11-11-10,35.8
201905010306,11,7,10,ラッキーアモン,牡3,56.0,北村宏司,0:2:29.2,クビ,33.4,6.0,492,[東] 谷原義明,2400,晴,芝,良,2019年02月02日,未勝利,2016104173,01043,5-5-4-3,36.5
201905010306,12,6,8,ピカブー,牝3,54.0,三浦皇成,0:2:30.5,8,66.6,9.0,426,[東] 武市康男,2400,晴,芝,良,2019年02月02日,未勝利,2016102470,01122,8-8-8-7,37.4
