,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id,通過,上り
202203030306,1,1,1,エンジェルシリカ,牝3,52.0,横山琉人,0:1:09.8,,2.0,1.0,448,[西] 矢作芳人,1200,晴,芝,良,2022年11月12日,1勝クラス,2019110066,01192,4-2,35.2
202203030306,2,1,2,ダイリュウブラック,牡3,56.0,荻野琢真,0:1:10.0,1.1/4,15.4,5.0,444,[西] 梅田智之,1200,晴,芝,良,2022年11月12日,1勝クラス,2019105906,01112,5-5,35.2
202203030306,3,2,4,ペプチドルーカス,牡6,57.0,川又賢治,0:1:10.1,クビ,23.0,9.0,450,[西] 吉村圭司,1200,晴,芝,良,2022年11月12日,1勝クラス,2016101553,01166,9-8,35.1
202203030306,4,6,12,ドラゴンゴクウ,牡3,56.0,丸山元気,0:1:10.3,1.1/4,17.7,8.0,470,[東] 根本康広,1200,晴,芝,良,2022年11月12日,1勝クラス,2019105587,01127,14-13,34.8
202203030306,5,3,5,バンベルク,牡4,56.0,角田大和,0:1:10.3,ハナ,7.1,2.0,470,[西] 小林真也,1200,晴,芝,良,2022年11月12日,1勝クラス,2018105258,01186,11-10,35.1
202203030306,6,6,11,キャニオニング,牝4,54.0,秋山稔樹,0:1:10.3,ハナ,11.1,4.0,432,[東] 村田一誠,1200,晴,芝,良,2022年11月12日,1勝クラス,2018104762,01181,14-15,34.9
202203030306,7,7,14,ロゼクラン,牝4,55.0,菱田裕二,0:1:10.3,クビ,17.6,7.0,450,[西] 藤沢則雄,1200,晴,芝,良,2022年11月12日,1勝クラス,2018103620,01144,16-16,34.6
202203030306,8,4,8,タイキバンディエラ,牡3,56.0,菊沢一樹,0:1:10.4,3/4,17.0,6.0,504,[西] 牧浦充徳,1200,晴,芝,良,2022年11月12日,1勝クラス,2019104002,01161,1-1,36.3
202203030306,9,3,6,プラソン,牝3,54.0,藤岡佑介,0:1:10.6,1.1/4,8.6,3.0,442,[西] 寺島良,1200,晴,芝,良,2022年11月12日,1勝クラス,2019105130,01093,3-2,36.2
202203030306,10,5,10,インディナート,牝4,52.0,佐々木大,0:1:10.8,1.1/4,164.1,16.0,462,[東] 堀内岳志,1200,晴,芝,良,2022年11月12日,1勝クラス,2018102663,01197,5-5,36.0
202203030306,11,4,7,クインズムーン,牝4,52.0,大久保友,0:1:10.8,ハナ,39.4,13.0,474,[東] 中川公成,1200,晴,芝,良,2022年11月12日,1勝クラス,2018110010,01194,5-8,36.0
202203030306,12,7,13,オレタチハツヨイ,セ3,56.0,荻野極,0:1:10.8,ハナ,38.6,12.0,492,[東] 栗田徹,1200,晴,芝,良,2022年11月12日,1勝クラス,2019102759,01160,9-11,35.7
202203030306,13,8,15,ショウナンナウシカ,牝3,53.0,松本大輝,0:1:10.9,1/2,36.8,11.0,458,[東] 大竹正博,1200,晴,芝,良,2022年11月12日,1勝クラス,2019104995,01191,11-13,35.6
202203030306,14,5,9,アドマイヤアリエル,牝5,55.0,富田暁,0:1:11.0,クビ,28.3,10.0,466,[東] 加藤征弘,1200,晴,芝,良,2022年11月12日,1勝クラス,2017105643,01168,5-5,36.2
202203030306,15,2,3,カッコヨカ,牡3,54.0,藤田菜七,0:1:11.2,1.1/4,153.4,15.0,460,[西] 笹田和秀,1200,晴,芝,良,2022年11月12日,1勝クラス,2019109159,01164,11-11,35.9
202203030306,16,8,16,メリヴェイユ,牝3,52.0,小林凌大,0:1:11.5,2,54.5,14.0,444,[東] 伊藤圭三,1200,晴,芝,良,2022年11月12日,1勝クラス,2019105964,01177,2-2,37.3
