,式別,馬番,配当,人気
0,単勝,1,260,1
1,複勝,1,110,1
2,複勝,13,300,7
3,複勝,3,110,2
4,複勝,12,140,4
5,枠連,1-8,690,2
6,馬連,1-13,3420,14
7,ワイド,1-13,820,20
8,ワイド,1-3,210,1
9,ワイド,1-12,290,5
10,ワイド,3-13,560,9
11,ワイド,12-13,730,17
12,馬単,1→13,6110,20
13,3連複,1-3-13,2080,14
14,3連複,1-12-13,3190,25
15,3連単,1→13→3,11390,70
16,3連単,1→13→12,18640,123
