,式別,馬番,配当,人気
0,単勝,1,190,1
1,複勝,1,110,1
2,複勝,9,140,2
3,複勝,8,660,10
4,枠連,1-6,380,1
5,馬連,1-9,400,1
6,ワイド,1-9,140,1
7,ワイド,1-8,2060,20
8,ワイド,8-9,2360,21
9,馬単,1→9,460,1
10,3連複,1-8-9,5700,17
11,3連単,1→9→8,12730,30
