,式別,馬番,配当,人気
0,単勝,4,4190,8
1,複勝,4,1010,8
2,複勝,10,260,2
3,複勝,1,440,4
4,枠連,2-5,6520,20
5,馬連,4-10,9170,23
6,ワイド,4-10,2280,20
7,ワイド,1-4,2680,26
8,ワイド,1-10,790,7
9,馬単,4→10,23690,52
10,3連複,1-4-10,17420,45
11,3連単,4→10→1,170630,374
