,式別,馬番,配当,人気
0,単勝,7,460,2
1,複勝,7,210,2
2,複勝,5,1450,13
3,複勝,10,560,7
4,枠連,3-4,10030,26
5,馬連,5-7,22710,49
6,ワイド,5-7,5820,46
7,ワイド,7-10,1820,17
8,ワイド,5-10,16900,75
9,馬単,7→5,32560,84
10,3連複,5-7-10,114730,194
11,3連単,7→5→10,511560,971
