,式別,馬番,配当,人気
0,単勝,10,8980,14
1,複勝,10,1360,14
2,複勝,11,450,7
3,複勝,7,180,2
4,枠連,6-6,43770,34
5,馬連,10-11,40290,71
6,ワイド,10-11,10990,79
7,ワイド,7-10,4690,40
8,ワイド,7-11,1820,17
9,馬単,10→11,121660,157
10,3連複,7-10-11,57830,143
11,3連単,10→11→7,600820,1
