,式別,馬番,配当,人気
0,単勝,9,250,1
1,複勝,9,130,1
2,複勝,12,300,6
3,複勝,2,300,5
4,枠連,5-7,1050,3
5,馬連,9-12,2180,7
6,ワイド,9-12,890,8
7,ワイド,2-9,720,5
8,ワイド,2-12,1610,20
9,馬単,9→12,4340,11
10,3連複,2-9-12,7810,27
11,3連単,9→12→2,39320,111
