,式別,馬番,配当,人気
0,単勝,7,280,2
1,複勝,7,110,1
2,複勝,8,260,6
3,複勝,2,110,2
4,枠連,7-8,880,4
5,馬連,7-8,2370,7
6,ワイド,7-8,440,7
7,ワイド,2-7,120,1
8,ワイド,2-8,400,4
9,馬単,7→8,3680,10
10,3連複,2-7-8,810,2
11,3連単,7→8→2,8660,25
