,式別,馬番,配当,人気
0,単勝,17,340,2
1,複勝,17,140,1
2,複勝,15,140,2
3,複勝,5,190,3
4,枠連,8-8,400,1
5,馬連,15-17,560,1
6,ワイド,15-17,280,1
7,ワイド,5-17,620,5
8,ワイド,5-15,490,2
9,馬単,17→15,1200,2
10,3連複,5-15-17,1750,1
11,3連単,17→15→5,6630,1
