,式別,馬番,配当,人気
0,単勝,9,490,2
1,複勝,9,130,2
2,複勝,2,110,1
3,複勝,7,150,3
4,枠連,2-6,380,2
5,馬連,2-9,350,1
6,ワイド,2-9,150,1
7,ワイド,7-9,440,5
8,ワイド,2-7,240,2
9,馬単,9→2,1100,4
10,3連複,2-7-9,730,1
11,3連単,9→2→7,5250,12
