,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,オペラプラージュ,牡3,55.0,ルメール,新谷,栗東,2021104784,05339,ニューイヤーズデイ ,ベルプラージュ ,キングカメハメハ ,-1.0037524921919887,4
1,2,2,スカイドゥエラー,牡6,52.0,田中健,谷,栗東,2018100961,01114,キズナ ,フリーバード ,アフリート Afleet(加) ,-2.1505078571535288,5
2,3,3,ジョータルマエ,セ4,55.0,鮫島良,河嶋,栗東,2020100771,01099,ホッコータルマエ ,ジョーイロンデル ,クロフネ ,0.6836069360288369,1
3,3,4,タッチャブル,牡4,54.0,三浦,中村,栗東,2020105670,01122,リアルスティール ,フルボイス ,ルーラーシップ ,-3.2198607108167017,7
4,4,5,ロードクロンヌ,牡3,55.0,藤岡佑,四位,栗東,2021100169,01093,リオンディーズ ,リラコサージュ ,ブライアンズタイム Brian's Time(米) ,-0.15784573846138966,3
5,4,6,タイガースパーク,牡4,55.0,田口,大橋,栗東,2020104561,01208,リオンディーズ ,アビイロード ,ストリートセンス Street Sense(米) ,-3.1510996185320725,6
6,5,7,キングダムウイナー,牡7,51.0,秋山稔,藤野,栗東,2017105224,01181,ディープインパクト ,ウォッチハー Watch Her(亜) ,Mutakddim ,-4.453146133541168,10
7,5,8,サイモンルモンド,セ7,52.0,今村,根本,美浦,2017106722,01193,ダノンシャンティ ,プレゼンスウーマン ,サクラローレル ,-5.189865140898107,13
8,6,9,ダディーズトリップ,牡8,56.0,幸,千田,栗東,2016100126,00732,ドリームジャーニー ,ヴードゥーレディ ,デインヒル Danehill(米) ,-4.530239324098675,11
9,6,10,クールブロン,牡4,55.0,菱田,武幸,栗東,2020102724,01144,ドレフォン Drefong(米) ,リリカルホワイト ,ダイワメジャー ,-3.5146188784205052,8
10,7,11,キュピドン,牡4,54.0,吉村,森秀,栗東,2020110065,01216,American Pharoah (米) ,Chocolate Pop ,Cuvee ,-4.943386090502204,12
11,7,12,イルミネーター,牡7,54.0,水口,羽月,栗東,2017105895,01133,トーセンブライト ,リエートフィーネ ,ゼンノロブロイ ,-4.219389546232904,9
12,8,13,シュプリンガー,セ5,54.0,長岡,小栗,栗東,2019104636,01142,ラブリーデイ ,アルテミスハート ,ハーツクライ ,0.05810672724796098,2
13,8,14,フォーワンセルフ,牡5,53.0,荻野琢,小手川,美浦,2019102163,01112,パイロ Pyro(米) ,フォーミー ,アドマイヤマックス ,-5.581458572182076,14
