,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ノイシュタット,牡2,56.0,木幡巧,牧,美浦,2022105371,01162,ニューイヤーズデイ ,スクエアゴールド ,ステイゴールド ,-0.13725658279933037,3
1,2,2,グリーンエリクサー,牡2,56.0,野中,青木,美浦,2022103399,01158,パイロ Pyro(米) ,ミレナ ,リーチザクラウン ,-0.47264680742727877,6
2,3,3,オストラヴァ,牡2,56.0,津村,林,美浦,2022105456,01092,スクリーンヒーロー ,ピュアコンチェルト ,キンシャサノキセキ ,0.4657119613518734,2
3,4,4,アイアンオバーカム,牝2,55.0,柴田大,南田,美浦,2022100587,01009,モーニン ,アイアンクリッパー ,ハーツクライ ,-2.672162851815944,11
4,5,5,ボンボニエーレ,牝2,55.0,小林凌,土田,美浦,2022104477,01177,ベストウォーリア ,アグネスクレバー ,ワールドエース ,-0.7570979639902802,7
5,5,6,ロードスカイブルー,牡2,56.0,横山和,和田勇,美浦,2022100557,01140,ウインブライト ,ブーケドロゼブルー ,ロージズインメイ Roses in May(米) ,-0.9065437147904175,8
6,6,7,ルグランヴァン,牡2,56.0,菅原明,高木,美浦,2022105775,01179,ルヴァンスレーヴ ,カラフルデイズ ,フジキセキ ,-0.15364089700086792,4
7,6,8,フィーチャリング,牡2,56.0,石川,和田郎,美浦,2022105824,01150,ヘニーヒューズ Henny Hughes(米) ,バウンシーチューン ,ステイゴールド ,-2.583126054238708,10
8,7,9,スマートクオーレ,牡2,56.0,木幡初,粕谷,美浦,2022102058,01153,オルフェーヴル ,スマートアリシア ,ファルブラヴ Falbrav(愛) ,-1.931779812466876,9
9,7,10,クラインシュミット,牝2,55.0,北村宏,木村,美浦,2022101462,01043,カリフォルニアクローム California Chrome(米) ,リンネ ,ワイルドラッシュ Wild Rush(米) ,0.6117721623567073,1
10,8,11,セミコンダクター,牡2,55.0,☆原,伊藤伸,美浦,2022100473,01184,パイロ Pyro(米) ,ペパーミントラヴ ,シンボリクリスエス ,-3.7996381702538935,12
11,8,12,アリアルブラック,牡2,56.0,マーカンド,久保田,美浦,2022105278,05626,ロゴタイプ ,オープンユアアイズ ,ヴィクトワールピサ ,-0.39893163897001505,5
