,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,テレサ,牝2,55.0,松山,吉岡,栗東,2022104885,01126,アドマイヤマーズ ,タムニア Tamniah(仏) ,Nathaniel (愛) ,2.0109835522056616,2
1,2,2,ピコローズ,牝2,55.0,田辺,伊藤大,美浦,2022101765,01075,サトノダイヤモンド ,ルージュノアール ,ストーミングホーム Storming Home(英) ,0.10137537096568801,4
2,3,3,ウォーターガーベラ,牝2,55.0,西塚,河内,栗東,2022100403,01200,レイデオロ ,ウォーターピオニー ,ヴィクトワールピサ ,-1.239111956842749,9
3,4,4,ナムラクララ,牝2,55.0,西村淳,長谷川,栗東,2022102887,01171,アドマイヤマーズ ,サンクイーンII Sun Queen(米) ,Storm Cat (米) ,0.8960323422723666,3
4,5,5,イリフィ,牝2,55.0,鮫島駿,高野,栗東,2022110077,01157,Too Darn Hot (英) ,Trethias ,Invincible Spirit (愛) ,-0.7832434185476285,6
5,5,6,クロユキ,牝2,55.0,高杉,松永幹,栗東,2022104900,01213,モーリス ,チカリータ ,クロフネ ,2.3001981505185722,1
6,6,7,アスタールフナ,牝2,55.0,柴田裕,中竹,栗東,2022101557,01212,ジョーカプチーノ ,アスターヒューモア ,More Than Ready ,-0.9085806501278315,7
7,6,8,サンナイアガラ,牝2,55.0,松本,宮本,栗東,2022101202,01191,アメリカンペイトリオット ,サンメイコン ,スペシャルウィーク ,-3.661107327742999,12
8,7,9,ルージュラナキラ,牝2,55.0,岩田康,加藤征,美浦,2022102434,05203,アドマイヤマーズ ,レッドアネラ ,カジノドライヴ ,-1.8560676478187,10
9,7,10,ラヴェンデル,牝2,55.0,岩田望,吉村,栗東,2022106637,01174,キンシャサノキセキ ,ザナ ,Galileo (愛) ,-2.033528418546278,11
10,8,11,キョウエイボニータ,牝2,55.0,酒井学,伊藤伸,美浦,2022101906,01034,イスラボニータ ,キョウエイレガシー ,ハービンジャー Harbinger(英) ,-1.1867863229490394,8
11,8,12,ウィルサヴァイブ,牝2,55.0,団野,須貝,栗東,2022104748,01180,アルアイン ,クラシックリディア ,ハービンジャー Harbinger(英) ,-0.7032528531195599,5
