,式別,馬番,配当,人気
0,単勝,9,250,1
1,複勝,9,110,1
2,複勝,12,140,4
3,複勝,13,130,2
4,枠連,5-6,860,4
5,馬連,9-12,760,3
6,ワイド,9-12,280,3
7,ワイド,9-13,200,1
8,ワイド,12-13,380,5
9,馬単,9→12,1170,5
10,3連複,9-12-13,680,2
11,3連単,9→12→13,3190,4
