,式別,馬番,配当,人気
0,単勝,2,290,2
1,複勝,2,160,3
2,複勝,1,130,1
3,馬連,1-2,240,1
4,ワイド,1-2,130,1
5,ワイド,2-3,160,3
6,ワイド,1-3,130,2
7,馬単,2→1,510,2
8,3連複,1-2-3,230,1
9,3連単,2→1→3,1270,5
