,式別,馬番,配当,人気
0,単勝,6,150,1
1,複勝,6,110,1
2,複勝,3,160,4
3,複勝,10,140,2
4,枠連,3-6,570,3
5,馬連,3-6,580,3
6,ワイド,3-6,240,2
7,ワイド,6-10,190,1
8,ワイド,3-10,540,8
9,馬単,6→3,710,3
10,3連複,3-6-10,850,1
11,3連単,6→3→10,2370,2
