,0,1,2,3
202204040110,単勝,4,290,1
202204040110,複勝,3,250,5
202204040110,枠連,2-2,1730,6
202204040110,馬連,3-4,1740,4
202204040110,ワイド,3-4,710,4
202204040110,ワイド,4-10,1640,16
202204040110,ワイド,3-10,3520,42
202204040110,馬単,4→3,2640,5
202204040110,三連複,3-4-10,12850,34
202204040110,三連単,4→3→10,49180,101
