,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,キューティリップ,牝3,55.0,松岡,戸田,美浦,2022105131,01085,リアルスティール ,リップスポイズン Lips Poison(独) ,Mamool ,0.16809421967522323,4
1,1,2,ストラスブール,牡3,57.0,木幡巧,牧,美浦,2022101148,01162,ハービンジャー Harbinger(英) ,エスコフィオン ,ディープインパクト ,-1.498453030032572,10
2,2,3,エポカリーナ,牡3,57.0,杉原,土田,美浦,2022107233,01135,エポカドーロ ,カルカリーナ ,オウケンブルースリ ,-4.723368139178329,16
3,2,4,タイセイプランセス,牝3,55.0,石橋脩,池上,美浦,2022105014,01077,リアルスティール ,プティフォリー Petite Folie(英) ,Australia (英) ,0.3667155398658877,3
4,3,5,リュウノハミング,牝3,52.0,▲佐藤,伊藤伸,美浦,2022109031,01207,アジアエクスプレス ,ソトーグラシオ ,アグネスタキオン ,-3.7261231252315583,14
5,3,6,レディーフランシス,牝3,55.0,田辺,和田勇,美浦,2022105225,01075,オルフェーヴル ,アンブルサイド ,ウォーエンブレム War Emblem(米) ,0.16159156060524515,5
6,4,7,カフェロワドール,牡3,57.0,横山和,嘉藤,美浦,2022102846,01140,ロードカナロア ,ラフレーズカフェ ,マンハッタンカフェ ,-1.4825276185401475,9
7,4,8,シンデレラダッシュ,牝3,54.0,☆原,宮田,美浦,2022105980,01184,ブリックスアンドモルタル Bricks and Mortar(米) ,メジロコウミョウ ,キングカメハメハ ,-0.33425263439913605,6
8,5,9,ピュルテ,牝3,55.0,嶋田,手塚,美浦,2022101455,01134,ルーラーシップ ,マウレア ,ディープインパクト ,-1.6490949598123483,11
9,5,10,ブライトライツ,牡3,57.0,大野,畠山,美浦,2022103504,01096,ウインブライト ,カムホームラッシー ,Lawman ,-4.012589787306563,15
10,6,11,スペードギニー,牡3,57.0,戸崎圭,武井,美浦,2022105191,05386,リオンディーズ ,ローズノーブル ,ディープインパクト ,0.9707357498573456,1
11,6,12,オプレントジュエル,牝3,55.0,三浦,田村,美浦,2022105365,01122,ブリックスアンドモルタル Bricks and Mortar(米) ,ジュエラー ,ヴィクトワールピサ ,0.4485576268352535,2
12,7,13,マイネルアレス,牡3,57.0,横山武,相沢,美浦,2022106817,01170,スクリーンヒーロー ,リープフラウミルヒ ,ステイゴールド ,-0.8553952674246108,8
13,7,14,マキャベリー,牝3,55.0,菅原明,黒岩,美浦,2022100322,01179,シャンハイボビー Shanghai Bobby(米) ,ゴーンクレージー Gone Crazy(米) ,Gone West ,-2.6708964158425172,13
14,8,15,ナリノボガート,牡3,54.0,▲長浜,上原博,美浦,2022105464,01214,サトノクラウン ,ファルトレク ,ノヴェリスト Novellist(愛) ,-1.6898824668187666,12
15,8,16,コスモコロネット,牝3,55.0,津村,加藤士,美浦,2022101133,01092,サトノクラウン ,マイディアソング ,ディープインパクト ,-0.7275132034244745,7
