,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,レディントン,牡4,57.0,斎藤,杉山晴,484(0),栗東,2021105926,01178,サトノアラジン,クラウンアスリート,アフリート Afleet(加),-1.1634089065432651,11
1,1,2,グッジョブ,牡5,57.0,国分恭,牧浦,448(0),栗東,2020101182,01124,ベストウォーリア,ハッピーロングラン,ネオユニヴァース,-1.4179771040582554,13
2,2,3,ロジアデレード,牡4,57.0,柴田善,稲垣,508(+8),美浦,2021105360,00641,ドレフォン Drefong(米),アデレードヒル,ゴールドヘイロー,0.672097117971626,2
3,2,4,ウェイワードアクト,牡5,58.0,戸崎圭,田中博,546(+6),美浦,2020110024,05386,Maclean's Music,Warrior Kat,マジェスティックウォリアー Majestic Warrior(米),-1.9019055442451456,16
4,3,5,ユキマル,牡5,57.0,丹内,尾形,504(+6),美浦,2020101174,01091,グレーターロンドン,キニナルーイ,シニスターミニスター Sinister Minister(米),-1.630658516367257,15
5,3,6,エスカル,牡4,57.0,三浦,森秀,504(+2),栗東,2021110069,01122,American Pharoah (米),Pretty Girl,Harlan's Holiday,-0.7793846220157014,10
6,4,7,ニットウバジル,牡5,57.0,吉田豊,高橋文,510(0),美浦,2020106782,00733,ダノンレジェンド,ベリーキュート,ザッツザプレンティ,0.42646210947340374,3
7,4,8,コンクイスタ,セ5,58.0,佐々木,吉岡,492(+16),栗東,2020106557,01197,ロードカナロア,ドリームオブジェニー Dream of Genie(仏),Pivotal,0.3947968289108981,4
8,5,9,タイセイブレイズ,牡7,57.0,松岡,牧浦,470(+4),栗東,2018102969,01085,ワールドエース,ニシノヘレンド,Oasis Dream (英),0.7582441594249079,1
9,5,10,ハチメンロッピ,牡5,57.0,原,矢野,516(-2),美浦,2020106756,01184,キンシャサノキセキ,メイショウユウゼン,タイキシャトル,-0.1375922923749804,9
10,6,11,サルヴァトーレ,牡5,57.0,荻野極,和田郎,486(+2),美浦,2020100301,01160,キズナ,セレブラール,ボストンハーバー Boston Harbor(米),0.04295453407786716,6
11,6,12,マルモリスペシャル,牡6,58.0,泉谷,大橋,546(+2),栗東,2019100252,01182,バトルプラン Battle Plan(米),サリール,スペシャルウィーク,-1.19335987468722,12
12,7,13,フルム,牡6,58.0,石橋脩,浜田,498(+8),栗東,2019106214,01077,シニスターミニスター Sinister Minister(米),サンタテレサ,ドリームジャーニー,-0.06440498371022173,7
13,7,14,ジャスパーゴールド,セ7,58.0,北村宏,森秀,460(0),栗東,2018110126,01043,Khozan,Gracious Lady,Put It Back,-1.4829942125770557,14
14,8,15,ワイワイレジェンド,牡4,57.0,横山和,前川,488(0),栗東,2021103812,01140,ダノンレジェンド,ミッシェルラブ,フォティテン Fotitieng(米),0.12435244565179034,5
15,8,16,サフランヒーロー,牡4,57.0,黛,森一,460(+6),美浦,2021100895,01109,カレンブラックヒル,サフランブーケ,スターリングローズ,-0.07697070562124919,8
