,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,インテンスゲイズ,牝2,55.0,津村,矢嶋,426(0),美浦,2023106418,01092,ゴールドシップ,アイオープナー,スクリーンヒーロー,1.2256307302138272,1
1,1,2,ニシノヒンメル,牝2,55.0,野中,竹内,416(-2),美浦,2023106261,01158,セイウンコウセイ,レッドエーデル,ルーラーシップ,-2.0744056423086397,16
2,2,3,ジャストビコーズ,牝2,53.0,◇今村,武井,470(-8),美浦,2023104065,01193,インディチャンプ,イナズマアマリリス,スエヒロコマンダー,-1.200099018426843,8
3,2,4,モンペリエ,牝2,55.0,菊沢,土田,428(-6),美浦,2023105956,01161,トーセンレーヴ,ベストインタウン  Best in Town(伯),Put It Back,-1.2770586732593938,9
4,3,5,キャリアビジョン,牝2,52.0,▲上里,西田,406(-2),美浦,2023103805,01217,シスキン  Siskin(米),パラレルキャリア,シンボリクリスエス,-1.0142781433759038,6
5,3,6,ベルサンローラン,牝2,55.0,北村宏,清水久,456(-4),栗東,2023103153,01043,キタサンブラック,エレアノラデュース  Eleanora Duse(愛),Azamour  (愛),0.6628388118457974,3
6,4,7,ボーントゥラブユー,牝2,55.0,三浦,小笠,470(+6),美浦,2023106285,01122,コントレイル,フェアエレン,Street Cry (愛),-1.9294796866880823,12
7,4,8,ルンベーラ,牝2,55.0,吉田隼,菊川,454(-6),美浦,2023102403,01095,ミッキーグローリー,パリージョ,タイキシャトル,-3.16911487459868,18
8,5,9,アースヴィンチ,牝2,55.0,横山典,蛯名正,450(+2),美浦,2023103789,00660,アルアイン,スクエアゴールド,ステイゴールド,-2.035075616652354,15
9,5,10,ユーゲットミー,牝2,55.0,佐々木,西田,444(+4),美浦,2023106609,01197,ダノンバラード,レーヌベルキス,マンハッタンカフェ,-1.9552624163352441,14
10,6,11,リスレジャンデール,牝2,55.0,戸崎圭,栗田,456(-2),美浦,2023107320,05386,エピファネイア,リリーズキャンドル  Lily's Candle(仏),Style Vendome,0.8895491364282886,2
11,6,12,エコロセレナ,牝2,55.0,斎藤,斎藤誠,470(-4),美浦,2023107403,01178,コントレイル,アマルティア,アドマイヤムーン,-2.078774389254358,17
12,7,13,ラスターヴァース,牝2,55.0,木幡巧,牧,474(+2),美浦,2023104597,01162,サトノダイヤモンド,ブライトメッセージ,シンボリクリスエス,-0.8113740020988358,5
13,7,14,アマビエ,牝2,55.0,嶋田,南田,402(-8),美浦,2023103060,01134,ビーチパトロール  Beach Patrol(米),アルコセニョーラ,ステイゴールド,-1.5864346831040494,10
14,7,15,タイセイルビー,牝2,55.0,荻野極,千葉,458(-4),美浦,2023104679,01160,サトノダイヤモンド,ハーランズワンダー,Awesome Again  (加),-1.0809402014938114,7
15,8,16,チェンドル,牝2,55.0,原,小手川,448(+2),美浦,2023105919,01184,アルアイン,ルタンブル,エイシンフラッシュ,-1.8249078083046972,11
16,8,17,ブライトエアリー,牝2,55.0,プーシャン,相沢,466(+2),美浦,2023102362,05678,ウインブライト,イルジオーネ,ワークフォース  Workforce(英),-1.9345288448517368,13
17,8,18,シルバーゴールド,牝2,55.0,吉田豊,戸田,446(+4),美浦,2023104721,00733,シルバーステート,オーデュボンパーク Audubon Park(米),Candy Ride,0.0828908665797713,4
